Cycle No.: 1
MSE: 844.0204
ID 0	 load 4.0
ID 157	 load 46.873046875
ID 158	 load 46.873046875
ID 159	 load 51.5595703125
ID 160	 load 51.5595703125
ID 161	 load 54.8427734375
ID 162	 load 54.8427734375
ID 163	 load 56.63671875
ID 164	 load 56.63671875
ID 165	 load 56.66796875
ID 166	 load 55.775390625
ID 167	 load 55.775390625
ID 168	 load 55.14453125
ID 169	 load 55.14453125
ID 170	 load 57.384765625
ID 171	 load 57.384765625
ID 172	 load 61.388671875
ID 173	 load 61.388671875
ID 174	 load 64.0078125
ID 175	 load 64.0078125
ID 176	 load 63.56640625
ID 177	 load 63.56640625
ID 178	 load 60.56640625
ID 179	 load 60.56640625
ID 180	 load 57.06640625
ID 181	 load 57.06640625
ID 182	 load 55.3203125
ID 183	 load 55.3203125
ID 184	 load 55.16015625
ID 185	 load 54.474609375
ID 186	 load 54.474609375
ID 187	 load 52.556640625
ID 188	 load 52.556640625
ID 189	 load 51.9833984375
ID 190	 load 51.9833984375
ID 191	 load 54.240234375
ID 192	 load 54.240234375
ID 193	 load 56.9072265625
ID 194	 load 56.9072265625
ID 195	 load 57.6611328125
ID 196	 load 55.255859375
ID 197	 load 55.255859375
ID 198	 load 50.3638916015625
ID 199	 load 50.3638916015625
ID 200	 load 47.952880859375
ID 201	 load 49.2808837890625
ID 202	 load 49.2808837890625
ID 203	 load 53.1483154296875
ID 204	 load 53.1483154296875
ID 205	 load 56.58477783203125
ID 206	 load 56.58477783203125
ID 207	 load 55.73406982421875
ID 208	 load 55.73406982421875
ID 209	 load 52.8544921875
ID 210	 load 52.8544921875
ID 211	 load 54.212890625
ID 212	 load 54.212890625
ID 213	 load 60.13671875
ID 214	 load 60.13671875
ID 215	 load 63.28125
ID 216	 load 61.162109375
ID 217	 load 61.162109375
ID 218	 load 55.166015625
ID 219	 load 51.595703125
ID 220	 load 51.595703125
ID 221	 load 44.833984375
ID 222	 load 44.833984375
ID 223	 load 38.4677734375
ID 224	 load 38.4677734375
ID 225	 load 33.7626953125
ID 226	 load 33.7626953125
ID 227	 load 35.021484375
ID 228	 load 35.021484375
ID 229	 load 43.1201171875
ID 230	 load 43.1201171875
ID 231	 load 51.4248046875
ID 232	 load 51.4248046875
ID 233	 load 54.419921875
ID 234	 load 54.33251953125
ID 235	 load 54.33251953125
ID 236	 load 53.77734375
ID 237	 load 53.77734375
ID 238	 load 52.85888671875
ID 239	 load 52.85888671875
ID 240	 load 52.22265625
ID 241	 load 52.22265625
ID 242	 load 52.72265625
ID 243	 load 52.72265625
ID 244	 load 53.744140625
ID 245	 load 53.744140625
ID 246	 load 54.056640625
ID 247	 load 54.056640625
ID 248	 load 53.99609375
ID 249	 load 53.99609375
ID 250	 load 54.658203125
ID 251	 load 54.658203125
ID 252	 load 55.06640625
ID 253	 load 53.28515625
ID 254	 load 53.28515625
ID 255	 load 47.736328125
ID 256	 load 47.736328125
ID 257	 load 40.697265625
ID 258	 load 40.697265625
ID 259	 load 36.0703125
ID 260	 load 36.0703125
ID 261	 load 34.951171875
ID 262	 load 35.7802734375
ID 263	 load 35.7802734375
ID 264	 load 38.685546875
ID 265	 load 38.685546875
ID 266	 load 43.486328125
ID 267	 load 45.892578125
ID 268	 load 45.892578125
ID 269	 load 48.681640625
ID 270	 load 48.681640625
ID 271	 load 46.4013671875
ID 272	 load 46.4013671875
ID 273	 load 40.49609375
ID 274	 load 40.49609375
ID 275	 load 35.87890625
ID 276	 load 35.87890625
ID 277	 load 35.048828125
ID 278	 load 35.048828125
ID 279	 load 37.59375
ID 280	 load 37.59375
ID 281	 load 41.98046875
ID 282	 load 41.98046875
ID 283	 load 45.60546875
ID 284	 load 45.60546875
ID 285	 load 46.58203125
ID 286	 load 46.58203125
ID 287	 load 45.869140625
ID 288	 load 45.869140625
ID 289	 load 44.9375
ID 290	 load 44.9375
ID 291	 load 43.685546875
ID 292	 load 42.5224609375
ID 293	 load 42.5224609375
ID 294	 load 39.830078125
ID 295	 load 39.830078125
ID 296	 load 37.80859375
ID 297	 load 37.80859375
ID 298	 load 39.08203125
ID 299	 load 39.08203125
ID 300	 load 43.466796875
ID 301	 load 43.466796875
ID 302	 load 46.552734375
ID 303	 load 46.552734375
ID 304	 load 45.6015625
ID 305	 load 44.2626953125
ID 306	 load 44.2626953125
ID 307	 load 42.6064453125
ID 308	 load 42.6064453125
ID 309	 load 42.11328125
ID 310	 load 41.3046875
ID 311	 load 41.3046875
ID 312	 load 39.8232421875
ID 313	 load 39.8232421875
ID 314	 load 41.560546875
ID 315	 load 41.560546875
ID 316	 load 49.2822265625
ID 317	 load 54.3466796875
ID 318	 load 54.3466796875
ID 319	 load 61.31689453125
ID 320	 load 61.31689453125
ID 321	 load 60.047607421875
ID 322	 load 60.047607421875
ID 323	 load 54.200439453125
ID 324	 load 52.5140380859375
ID 325	 load 52.5140380859375
ID 326	 load 54.07958984375
ID 327	 load 54.07958984375
ID 328	 load 59.532958984375
ID 329	 load 59.532958984375
ID 330	 load 61.026519775390625
ID 331	 load 61.026519775390625
ID 332	 load 53.604705810546875
ID 333	 load 53.604705810546875
ID 334	 load 42.756500244140625
ID 335	 load 42.756500244140625
ID 336	 load 35.368133544921875
ID 337	 load 35.368133544921875
ID 338	 load 36.04248046875
ID 339	 load 39.4658203125
ID 340	 load 39.4658203125
ID 341	 load 46.485595703125
ID 342	 load 49.3961181640625
ID 343	 load 49.3961181640625
ID 344	 load 54.2216796875
ID 345	 load 54.2216796875
ID 346	 load 57.5625
ID 347	 load 57.5625
ID 348	 load 59.794921875
ID 349	 load 59.794921875
ID 350	 load 60.6015625
ID 351	 load 60.36328125
ID 352	 load 60.36328125
ID 353	 load 59.72265625
ID 354	 load 59.72265625
ID 355	 load 59.2734375
ID 356	 load 59.2734375
ID 357	 load 59.265625
ID 358	 load 57.6787109375
ID 359	 load 57.6787109375
ID 360	 load 53.6162109375
ID 361	 load 53.6162109375
ID 362	 load 50.6708984375
ID 363	 load 50.6708984375
ID 364	 load 52.0908203125
ID 365	 load 52.0908203125
ID 366	 load 56.4404296875
ID 367	 load 56.4404296875
ID 368	 load 61.3857421875
ID 369	 load 61.3857421875
ID 370	 load 66.1748046875
ID 371	 load 66.1748046875
ID 372	 load 69.4150390625
ID 373	 load 69.4150390625
ID 374	 load 69.3115234375
ID 375	 load 67.9736328125
ID 376	 load 67.9736328125
ID 377	 load 64.12255859375
ID 378	 load 64.12255859375
ID 379	 load 59.599609375
ID 380	 load 59.599609375
ID 381	 load 57.599609375
ID 382	 load 57.599609375
ID 383	 load 58.3701171875
ID 384	 load 58.3701171875
ID 385	 load 58.9560546875
ID 386	 load 58.50341796875
ID 387	 load 58.50341796875
ID 388	 load 57.5390625
ID 389	 load 57.5390625
ID 390	 load 57.02734375
ID 391	 load 56.994140625
ID 392	 load 56.994140625
ID 393	 load 55.41015625
ID 394	 load 53.1552734375
ID 395	 load 53.1552734375
ID 396	 load 48.546875
ID 397	 load 48.546875
ID 398	 load 47.2734375
ID 399	 load 47.2734375
ID 400	 load 53.4189453125
ID 401	 load 53.4189453125
ID 402	 load 62.84375
ID 403	 load 62.84375
ID 404	 load 67.203125
ID 405	 load 67.4921875
ID 406	 load 67.4921875
ID 407	 load 65.09765625
ID 408	 load 65.09765625
ID 409	 load 61.41015625
ID 410	 load 59.654296875
ID 411	 load 59.654296875
ID 412	 load 57.359375
ID 413	 load 57.359375
ID 414	 load 57.03515625
ID 415	 load 57.2109375
ID 416	 load 57.2109375
ID 417	 load 56.052734375
ID 418	 load 56.052734375
ID 419	 load 54.3125
ID 420	 load 54.3125
ID 421	 load 56.6015625
ID 422	 load 60.3896484375
ID 423	 load 60.3896484375
ID 424	 load 68.04296875
ID 425	 load 68.04296875
ID 426	 load 71.5732421875
ID 427	 load 71.5732421875
ID 428	 load 65.193359375
ID 429	 load 65.193359375
ID 430	 load 51.533203125
ID 431	 load 51.533203125
ID 432	 load 40.650390625
ID 433	 load 40.650390625
ID 434	 load 40.169921875
ID 435	 load 43.9375
ID 436	 load 43.9375
ID 437	 load 50.4228515625
ID 438	 load 50.4228515625
ID 439	 load 51.30859375
ID 440	 load 51.30859375
ID 441	 load 45.08203125
ID 442	 load 45.08203125
ID 443	 load 38.2265625
ID 444	 load 38.2265625
ID 445	 load 37.11328125
ID 446	 load 37.11328125
ID 447	 load 42.45703125
ID 448	 load 42.45703125
ID 449	 load 51.33984375
ID 450	 load 56.099609375
ID 451	 load 56.099609375
ID 452	 load 64.70703125
ID 453	 load 64.70703125
ID 454	 load 69.83984375
ID 455	 load 69.83984375
ID 456	 load 68.98828125
ID 457	 load 68.98828125
ID 458	 load 63.35546875
ID 459	 load 63.35546875
ID 460	 load 57.509765625
ID 461	 load 57.509765625
ID 462	 load 53.033203125
ID 463	 load 53.033203125
ID 464	 load 47.875
ID 465	 load 47.875
ID 466	 load 42.7265625
ID 467	 load 42.7265625
ID 468	 load 41.0546875
ID 469	 load 41.0546875
ID 470	 load 43.48095703125
ID 471	 load 43.48095703125
ID 472	 load 48.482421875
ID 473	 load 48.482421875
ID 474	 load 53.79833984375
ID 475	 load 53.79833984375
ID 476	 load 57.693359375
ID 477	 load 57.693359375
ID 478	 load 61.6689453125
ID 479	 load 61.6689453125
ID 480	 load 65.5673828125
ID 481	 load 65.5673828125
ID 482	 load 67.02490234375
ID 483	 load 67.02490234375
ID 484	 load 62.712646484375
ID 485	 load 62.712646484375
ID 486	 load 55.937255859375
ID 487	 load 55.937255859375
ID 488	 load 49.90625
ID 489	 load 49.90625
ID 490	 load 47.005859375
ID 491	 load 47.005859375
ID 492	 load 47.4130859375
ID 493	 load 49.04833984375
ID 494	 load 49.04833984375
ID 495	 load 53.72265625
ID 496	 load 53.72265625
ID 497	 load 60.232421875
ID 498	 load 60.232421875
ID 499	 load 65.30859375
ID 500	 load 65.30859375
ID 501	 load 95.0
ID 502	 load 56.0
ID 503	 load 95.0
ID 504	 load 15.0
ID 505	 load 50.0
ID 506	 load 84.0
ID 507	 load 78.0
ID 508	 load 63.0
ID 509	 load 36.0
ID 510	 load 77.0
ID 511	 load 88.0
ID 512	 load 55.0
ID 513	 load 21.0
ID 514	 load 45.0
ID 515	 load 49.0
ID 516	 load 63.0
ID 517	 load 91.0
ID 518	 load 20.0
ID 519	 load 31.0
ID 520	 load 34.0
ID 521	 load 60.0
ID 522	 load 39.0
ID 523	 load 18.0
ID 524	 load 14.0
ID 525	 load 93.0
ID 526	 load 67.0
ID 527	 load 44.0
ID 528	 load 22.0
ID 529	 load 53.0
ID 530	 load 67.0
ID 531	 load 59.0
ID 532	 load 53.0
ID 533	 load 71.0
ID 534	 load 17.0
ID 535	 load 21.0
ID 536	 load 5.0
ID 537	 load 56.0
ID 538	 load 10.0
ID 539	 load 44.0
ID 540	 load 8.0
ID 541	 load 15.0
ID 542	 load 53.0
ID 543	 load 19.0
ID 544	 load 45.0
ID 545	 load 39.0
ID 546	 load 19.0
ID 547	 load 92.0
ID 548	 load 66.0
ID 549	 load 49.5
ID 550	 load 23.0
ID 551	 load 97.0
ID 552	 load 74.0
ID 553	 load 8.0
ID 554	 load 43.0
ID 555	 load 94.0
ID 556	 load 24.0
ID 557	 load 22.0
ID 558	 load 86.0
ID 559	 load 86.0
ID 560	 load 71.0
ID 561	 load 78.0
ID 562	 load 33.0
ID 563	 load 51.0
ID 564	 load 86.0
ID 565	 load 28.0
ID 566	 load 47.0
ID 567	 load 31.0
ID 568	 load 85.0
ID 569	 load 37.0
ID 570	 load 34.0
ID 571	 load 4.0
ID 572	 load 71.0
ID 573	 load 78.0
ID 574	 load 79.0
ID 575	 load 47.0
ID 576	 load 59.0
ID 577	 load 37.0
ID 578	 load 44.0
ID 579	 load 49.5
ID 580	 load 15.0
ID 581	 load 5.0
ID 582	 load 51.0
ID 583	 load 27.0
ID 584	 load 2.0
ID 585	 load 6.0
ID 586	 load 73.0
ID 587	 load 94.0
ID 588	 load 52.0
ID 589	 load 41.0
ID 590	 load 41.0
ID 591	 load 70.0
ID 592	 load 87.0
ID 593	 load 96.0
ID 594	 load 97.0
ID 595	 load 41.0
ID 596	 load 68.0
ID 597	 load 75.0
ID 598	 load 87.0
ID 599	 load 49.0
ID 600	 load 31.0
ID 601	 load 85.0
ID 602	 load 49.5
ID 603	 load 46.0
ID 604	 load 35.0
ID 605	 load 63.0
ID 606	 load 34.0
ID 607	 load 49.0
ID 608	 load 62.0
ID 609	 load 58.0
ID 610	 load 39.0
ID 611	 load 59.0
ID 612	 load 18.0
ID 613	 load 10.0
ID 614	 load 24.0
ID 615	 load 45.0
ID 616	 load 32.0
ID 617	 load 13.0
ID 618	 load 44.0
ID 619	 load 24.0
ID 620	 load 57.0
ID 621	 load 49.0
ID 622	 load 86.0
ID 623	 load 75.0
ID 624	 load 57.0
ID 625	 load 61.0
ID 626	 load 89.0
ID 627	 load 28.0
ID 628	 load 28.0
ID 629	 load 56.0
ID 630	 load 15.0
ID 631	 load 78.0
ID 632	 load 38.0
ID 633	 load 49.0
ID 634	 load 25.0
ID 635	 load 15.0
ID 636	 load 5.0
ID 637	 load 75.0
ID 638	 load 65.0
ID 639	 load 60.0
ID 640	 load 21.0
ID 641	 load 15.0
ID 642	 load 61.0
ID 643	 load 2.0
ID 644	 load 20.0
ID 645	 load 90.0
ID 646	 load 71.0
ID 647	 load 16.0
ID 648	 load 23.0
ID 649	 load 72.0
ID 650	 load 87.0
ID 651	 load 10.0
ID 652	 load 61.0
ID 653	 load 46.0
ID 654	 load 86.0
ID 655	 load 79.0
ID 656	 load 15.0
ID 657	 load 66.0
ID 658	 load 28.0
ID 659	 load 49.0
ID 660	 load 68.0
ID 661	 load 48.0
ID 662	 load 23.0
ID 663	 load 45.0
ID 664	 load 47.0
ID 665	 load 97.0
ID 666	 load 62.0
ID 667	 load 32.0
ID 668	 load 44.0
ID 669	 load 7.0
ID 670	 load 22.0
ID 671	 load 67.0
ID 672	 load 69.0
ID 673	 load 4.0
ID 674	 load 35.0
ID 675	 load 36.0
ID 676	 load 59.0
ID 677	 load 4.0
ID 678	 load 57.0
ID 679	 load 71.0
ID 680	 load 31.0
ID 681	 load 39.0
ID 682	 load 22.0
ID 683	 load 18.0
ID 684	 load 81.0
ID 685	 load 42.0
ID 686	 load 64.0
ID 687	 load 80.0
ID 688	 load 71.0
ID 689	 load 59.0
ID 690	 load 35.0
ID 691	 load 49.0
ID 692	 load 87.0
ID 693	 load 86.0
ID 694	 load 21.0
ID 695	 load 41.0
ID 696	 load 1.0
ID 697	 load 93.0
ID 698	 load 51.0
ID 699	 load 28.0
ID 700	 load 72.0
ID 701	 load 88.0
ID 702	 load 20.0
ID 703	 load 6.0
ID 704	 load 5.0
ID 705	 load 84.0
ID 706	 load 49.0
ID 707	 load 83.0
ID 708	 load 17.0
ID 709	 load 94.0
ID 710	 load 36.0
ID 711	 load 49.0
ID 712	 load 97.0
ID 713	 load 94.0
ID 714	 load 96.0
ID 715	 load 87.0
ID 716	 load 33.0
ID 717	 load 21.0
ID 718	 load 48.0
ID 719	 load 53.0
ID 720	 load 77.0
ID 721	 load 75.0
ID 722	 load 68.0
ID 723	 load 44.0
ID 724	 load 25.0
ID 725	 load 35.0
ID 726	 load 7.0
ID 727	 load 6.0
ID 728	 load 74.0
ID 729	 load 7.0
ID 730	 load 53.0
ID 731	 load 1.0
ID 732	 load 60.0
ID 733	 load 59.0
ID 734	 load 73.0
ID 735	 load 16.0
ID 736	 load 5.0
ID 737	 load 49.5
ID 738	 load 33.0
ID 739	 load 89.0
ID 740	 load 34.0
ID 741	 load 70.0
ID 742	 load 32.0
ID 743	 load 59.0
ID 744	 load 12.0
ID 745	 load 24.0
ID 746	 load 8.0
ID 747	 load 36.0
ID 748	 load 50.0
ID 749	 load 95.0
ID 750	 load 87.0
ID 751	 load 55.0
ID 752	 load 21.0
ID 753	 load 41.0
ID 754	 load 89.0
ID 755	 load 56.0
ID 756	 load 60.0
ID 757	 load 88.0
ID 758	 load 43.0
ID 759	 load 72.0
ID 760	 load 16.0
ID 761	 load 34.0
ID 762	 load 81.0
ID 763	 load 92.0
ID 764	 load 72.0
ID 765	 load 85.0
ID 766	 load 19.0
ID 767	 load 92.0
ID 768	 load 33.0
ID 769	 load 34.0
ID 770	 load 17.0
ID 771	 load 44.0
ID 772	 load 5.0
ID 773	 load 20.0
ID 774	 load 49.0
ID 775	 load 36.0
ID 776	 load 94.0
ID 777	 load 72.0
ID 778	 load 30.0
ID 779	 load 2.0
ID 780	 load 9.0
ID 781	 load 92.0
ID 782	 load 44.0
ID 783	 load 12.0
ID 784	 load 6.0
ID 785	 load 67.0
ID 786	 load 33.0
ID 787	 load 20.0
ID 788	 load 21.0
ID 789	 load 70.0
ID 790	 load 44.0
ID 791	 load 52.0
ID 792	 load 33.0
ID 793	 load 18.0
ID 794	 load 82.0
ID 795	 load 8.0
ID 796	 load 69.0
ID 797	 load 32.0
ID 798	 load 5.0
ID 799	 load 19.0
ID 800	 load 6.0
ID 801	 load 19.0
ID 802	 load 41.0
ID 803	 load 15.0
ID 804	 load 67.0
ID 805	 load 50.0
ID 806	 load 96.0
ID 807	 load 96.0
ID 808	 load 14.0
ID 809	 load 95.0
ID 810	 load 45.0
ID 811	 load 79.0
ID 812	 load 50.0
ID 813	 load 65.0
ID 814	 load 72.0
ID 815	 load 51.0
ID 816	 load 8.0
ID 817	 load 83.0
ID 818	 load 86.0
ID 819	 load 61.0
ID 820	 load 14.0
ID 821	 load 43.0
ID 822	 load 49.0
ID 823	 load 91.0
ID 824	 load 33.0
ID 825	 load 30.0
ID 826	 load 97.0
ID 827	 load 60.0
ID 828	 load 54.0
ID 829	 load 25.0
ID 830	 load 82.0
ID 831	 load 30.0
ID 832	 load 49.0
ID 833	 load 68.0
ID 834	 load 69.0
ID 835	 load 6.0
ID 836	 load 19.0
ID 837	 load 92.0
ID 838	 load 23.0
ID 839	 load 57.0
ID 840	 load 47.0
ID 841	 load 57.0
ID 842	 load 15.0
ID 843	 load 64.0
ID 844	 load 84.0
ID 845	 load 80.0
ID 846	 load 33.0
ID 847	 load 32.0
ID 848	 load 67.0
ID 849	 load 1.0
ID 850	 load 66.0
ID 851	 load 91.0
ID 852	 load 88.0
ID 853	 load 67.0
ID 854	 load 57.0
ID 855	 load 79.0
ID 856	 load 63.0
ID 857	 load 12.0
ID 858	 load 16.0
ID 859	 load 69.0
ID 860	 load 11.0
ID 861	 load 28.0
ID 862	 load 14.0
ID 863	 load 3.0
ID 864	 load 91.0
ID 865	 load 78.0
ID 866	 load 66.0
ID 867	 load 72.0
ID 868	 load 24.0
ID 869	 load 47.0
ID 870	 load 35.0
ID 871	 load 44.0
ID 872	 load 50.0
ID 873	 load 35.0
ID 874	 load 12.0
ID 875	 load 85.0
ID 876	 load 58.0
ID 877	 load 58.0
ID 878	 load 10.0
ID 879	 load 71.0
ID 880	 load 7.0
ID 881	 load 31.0
ID 882	 load 35.0
ID 883	 load 92.0
ID 884	 load 24.0
ID 885	 load 15.0
ID 886	 load 76.0
ID 887	 load 89.0
ID 888	 load 63.0
ID 889	 load 5.0
ID 890	 load 35.0
ID 891	 load 16.0
ID 892	 load 49.0
ID 893	 load 82.0
ID 894	 load 94.0
ID 895	 load 2.0
ID 896	 load 34.0
ID 897	 load 88.0
ID 898	 load 71.0
ID 899	 load 51.0
ID 900	 load 61.0
ID 901	 load 7.0
ID 902	 load 68.0
ID 903	 load 80.0
ID 904	 load 87.0
ID 905	 load 43.0
ID 906	 load 7.0
ID 907	 load 69.0
ID 908	 load 81.0
ID 909	 load 23.0
ID 910	 load 51.0
ID 911	 load 27.0
ID 912	 load 34.0
ID 913	 load 18.0
ID 914	 load 93.0
ID 915	 load 49.0
ID 916	 load 74.0
ID 917	 load 49.0
ID 918	 load 51.0
ID 919	 load 50.0
ID 920	 load 51.0
ID 921	 load 61.0
ID 922	 load 31.0
ID 923	 load 66.0
ID 924	 load 2.0
ID 925	 load 5.0
ID 926	 load 75.0
ID 927	 load 55.0
ID 928	 load 14.0
ID 929	 load 86.0
ID 930	 load 94.0
ID 931	 load 23.0
ID 932	 load 25.0
ID 933	 load 11.0
ID 934	 load 89.0
ID 935	 load 21.0
ID 936	 load 82.0
ID 937	 load 46.0
ID 938	 load 57.0
ID 939	 load 4.0
ID 940	 load 36.0
ID 941	 load 38.0
ID 942	 load 82.0
ID 943	 load 94.0
ID 944	 load 52.0
ID 945	 load 60.0
ID 946	 load 23.0
ID 947	 load 94.0
ID 948	 load 62.0
ID 949	 load 3.0
ID 950	 load 79.0
ID 951	 load 88.0
ID 952	 load 10.0
ID 953	 load 62.0
ID 954	 load 70.0
ID 955	 load 53.0
ID 956	 load 41.0
ID 957	 load 11.0
ID 958	 load 5.0
ID 959	 load 37.0
ID 960	 load 6.0
ID 961	 load 19.0
ID 962	 load 23.0
ID 963	 load 51.0
ID 964	 load 43.0
ID 965	 load 10.0
ID 966	 load 62.0
ID 967	 load 60.0
ID 968	 load 47.0
ID 969	 load 19.0
ID 970	 load 23.0
ID 971	 load 54.0
ID 972	 load 9.0
ID 973	 load 90.0
ID 974	 load 12.0
ID 975	 load 65.0
ID 976	 load 22.0
ID 977	 load 44.0
ID 978	 load 51.0
ID 979	 load 57.0
ID 980	 load 5.0
ID 981	 load 18.0
ID 982	 load 82.0
ID 983	 load 34.0
ID 984	 load 75.0
ID 985	 load 56.0
ID 986	 load 34.0
ID 987	 load 76.0
ID 988	 load 96.0
ID 989	 load 3.0
ID 990	 load 60.0
ID 991	 load 1.0
ID 992	 load 91.0
ID 993	 load 15.0
ID 994	 load 91.0
ID 995	 load 39.0
ID 996	 load 52.0
ID 997	 load 33.0
ID 998	 load 80.0
ID 999	 load 25.0
Cycle No.: 10
MSE: 416.08345257443835
ID 0	 load 48.33984375
ID 1	 load 49.455078125
ID 2	 load 49.455078125
ID 3	 load 51.26953125
ID 4	 load 51.26953125
ID 5	 load 50.947265625
ID 6	 load 50.947265625
ID 7	 load 48.3828125
ID 8	 load 48.3828125
ID 9	 load 47.3935546875
ID 10	 load 47.3935546875
ID 11	 load 50.607421875
ID 12	 load 50.607421875
ID 13	 load 54.8330078125
ID 14	 load 54.8330078125
ID 15	 load 54.6328125
ID 16	 load 52.01416015625
ID 17	 load 52.01416015625
ID 18	 load 46.82470703125
ID 19	 load 46.82470703125
ID 20	 load 44.28271484375
ID 21	 load 45.6845703125
ID 22	 load 45.6845703125
ID 23	 load 50.263427734375
ID 24	 load 50.263427734375
ID 25	 load 56.3408203125
ID 26	 load 56.3408203125
ID 27	 load 60.35205078125
ID 28	 load 60.35205078125
ID 29	 load 61.1572265625
ID 30	 load 59.9814453125
ID 31	 load 58.374755859375
ID 32	 load 58.374755859375
ID 33	 load 54.422119140625
ID 34	 load 54.422119140625
ID 35	 load 49.35498046875
ID 36	 load 49.35498046875
ID 37	 load 44.7568359375
ID 38	 load 44.7568359375
ID 39	 load 43.94970703125
ID 40	 load 43.94970703125
ID 41	 load 49.5947265625
ID 42	 load 49.5947265625
ID 43	 load 59.53125
ID 44	 load 59.53125
ID 45	 load 67.2314453125
ID 46	 load 68.48095703125
ID 47	 load 68.48095703125
ID 48	 load 66.4541015625
ID 49	 load 66.4541015625
ID 50	 load 58.638671875
ID 51	 load 58.638671875
ID 52	 load 51.1083984375
ID 53	 load 51.1083984375
ID 54	 load 47.419921875
ID 55	 load 47.419921875
ID 56	 load 46.9765625
ID 57	 load 46.9765625
ID 58	 load 46.9931640625
ID 59	 load 46.9931640625
ID 60	 load 45.5419921875
ID 61	 load 45.5419921875
ID 62	 load 42.623046875
ID 63	 load 42.623046875
ID 64	 load 40.291015625
ID 65	 load 40.291015625
ID 66	 load 41.2822265625
ID 67	 load 41.2822265625
ID 68	 load 46.3701171875
ID 69	 load 46.3701171875
ID 70	 load 53.63427734375
ID 71	 load 53.63427734375
ID 72	 load 59.86865234375
ID 73	 load 59.86865234375
ID 74	 load 62.361328125
ID 75	 load 62.361328125
ID 76	 load 60.70458984375
ID 77	 load 60.70458984375
ID 78	 load 57.4990234375
ID 79	 load 57.4990234375
ID 80	 load 55.70751953125
ID 81	 load 55.70751953125
ID 82	 load 55.4765625
ID 83	 load 55.4765625
ID 84	 load 54.94384765625
ID 85	 load 53.8828125
ID 86	 load 53.8828125
ID 87	 load 51.005615234375
ID 88	 load 51.005615234375
ID 89	 load 47.375
ID 90	 load 47.375
ID 91	 load 44.8876953125
ID 92	 load 44.8876953125
ID 93	 load 45.185546875
ID 94	 load 46.9140625
ID 95	 load 46.9140625
ID 96	 load 51.7587890625
ID 97	 load 51.7587890625
ID 98	 load 58.6279296875
ID 99	 load 58.6279296875
ID 100	 load 65.0693359375
ID 101	 load 65.0693359375
ID 102	 load 67.7578125
ID 103	 load 66.99853515625
ID 104	 load 66.99853515625
ID 105	 load 61.45703125
ID 106	 load 61.45703125
ID 107	 load 55.064453125
ID 108	 load 55.064453125
ID 109	 load 53.111328125
ID 110	 load 53.111328125
ID 111	 load 54.85693359375
ID 112	 load 55.80810546875
ID 113	 load 55.80810546875
ID 114	 load 53.951416015625
ID 115	 load 53.951416015625
ID 116	 load 46.7080078125
ID 117	 load 46.7080078125
ID 118	 load 38.571044921875
ID 119	 load 38.571044921875
ID 120	 load 33.352783203125
ID 121	 load 33.352783203125
ID 122	 load 32.0322265625
ID 123	 load 32.6484375
ID 124	 load 32.6484375
ID 125	 load 34.74755859375
ID 126	 load 34.74755859375
ID 127	 load 38.509765625
ID 128	 load 38.509765625
ID 129	 load 42.7841796875
ID 130	 load 42.7841796875
ID 131	 load 45.4482421875
ID 132	 load 45.4482421875
ID 133	 load 45.14453125
ID 134	 load 44.3603515625
ID 135	 load 44.3603515625
ID 136	 load 43.8173828125
ID 137	 load 43.8173828125
ID 138	 load 45.9189453125
ID 139	 load 45.9189453125
ID 140	 load 50.1708984375
ID 141	 load 50.1708984375
ID 142	 load 53.55859375
ID 143	 load 53.55859375
ID 144	 load 53.67578125
ID 145	 load 52.42578125
ID 146	 load 52.42578125
ID 147	 load 49.478515625
ID 148	 load 49.478515625
ID 149	 load 45.865234375
ID 150	 load 45.865234375
ID 151	 load 42.2685546875
ID 152	 load 42.2685546875
ID 153	 load 40.587890625
ID 154	 load 41.2861328125
ID 155	 load 41.2861328125
ID 156	 load 44.564453125
ID 157	 load 44.564453125
ID 158	 load 49.21630859375
ID 159	 load 49.21630859375
ID 160	 load 53.201171875
ID 161	 load 53.201171875
ID 162	 load 55.73974609375
ID 163	 load 55.73974609375
ID 164	 load 56.63671875
ID 165	 load 56.2216796875
ID 166	 load 56.2216796875
ID 167	 load 55.4599609375
ID 168	 load 55.4599609375
ID 169	 load 56.2646484375
ID 170	 load 56.2646484375
ID 171	 load 59.38671875
ID 172	 load 59.38671875
ID 173	 load 62.6982421875
ID 174	 load 62.6982421875
ID 175	 load 63.787109375
ID 176	 load 63.787109375
ID 177	 load 62.06640625
ID 178	 load 62.06640625
ID 179	 load 58.81640625
ID 180	 load 58.81640625
ID 181	 load 56.193359375
ID 182	 load 56.193359375
ID 183	 load 55.240234375
ID 184	 load 54.857421875
ID 185	 load 54.857421875
ID 186	 load 53.515625
ID 187	 load 53.515625
ID 188	 load 52.27001953125
ID 189	 load 52.27001953125
ID 190	 load 53.11181640625
ID 191	 load 53.11181640625
ID 192	 load 55.57373046875
ID 193	 load 55.57373046875
ID 194	 load 56.9072265625
ID 195	 load 56.45849609375
ID 196	 load 56.45849609375
ID 197	 load 52.80987548828125
ID 198	 load 52.80987548828125
ID 199	 load 49.15838623046875
ID 200	 load 49.15838623046875
ID 201	 load 49.2808837890625
ID 202	 load 51.214599609375
ID 203	 load 51.214599609375
ID 204	 load 54.866546630859375
ID 205	 load 54.866546630859375
