Cycle No.: 1
MSE: 775.6530999999998
ID 0	 load 31.0
ID 401	 load 40.792964935302734
ID 402	 load 43.61545944213867
ID 403	 load 45.51426696777344
ID 404	 load 45.51426696777344
ID 405	 load 48.86706352233887
ID 406	 load 49.98116874694824
ID 407	 load 49.98116874694824
ID 408	 load 51.6791934967041
ID 409	 load 51.6791934967041
ID 410	 load 52.630499839782715
ID 411	 load 52.630499839782715
ID 412	 load 53.38075256347656
ID 413	 load 53.38075256347656
ID 414	 load 54.17572212219238
ID 415	 load 54.17572212219238
ID 416	 load 54.79453086853027
ID 417	 load 54.79453086853027
ID 418	 load 54.68647003173828
ID 419	 load 54.68647003173828
ID 420	 load 53.5556640625
ID 421	 load 53.5556640625
ID 422	 load 51.94007873535156
ID 423	 load 51.94007873535156
ID 424	 load 50.89167785644531
ID 425	 load 50.89167785644531
ID 426	 load 50.930450439453125
ID 427	 load 50.930450439453125
ID 428	 load 51.56617736816406
ID 429	 load 51.80474853515625
ID 430	 load 51.80474853515625
ID 431	 load 52.10255432128906
ID 432	 load 52.10255432128906
ID 433	 load 52.218719482421875
ID 434	 load 52.218719482421875
ID 435	 load 52.35614776611328
ID 436	 load 52.35614776611328
ID 437	 load 52.19097137451172
ID 438	 load 51.650062561035156
ID 439	 load 51.650062561035156
ID 440	 load 50.07035827636719
ID 441	 load 50.07035827636719
ID 442	 load 47.768043518066406
ID 443	 load 46.52271270751953
ID 444	 load 46.52271270751953
ID 445	 load 44.17127227783203
ID 446	 load 44.17127227783203
ID 447	 load 42.46830940246582
ID 448	 load 42.46830940246582
ID 449	 load 42.429893493652344
ID 450	 load 42.429893493652344
ID 451	 load 45.08825492858887
ID 452	 load 45.08825492858887
ID 453	 load 50.255218505859375
ID 454	 load 50.255218505859375
ID 455	 load 56.07185363769531
ID 456	 load 56.07185363769531
ID 457	 load 60.209800720214844
ID 458	 load 60.209800720214844
ID 459	 load 61.2598876953125
ID 460	 load 61.2598876953125
ID 461	 load 58.917558670043945
ID 462	 load 58.917558670043945
ID 463	 load 53.55464744567871
ID 464	 load 53.55464744567871
ID 465	 load 46.16313552856445
ID 466	 load 46.16313552856445
ID 467	 load 38.449684143066406
ID 468	 load 38.449684143066406
ID 469	 load 32.42094802856445
ID 470	 load 32.42094802856445
ID 471	 load 29.45452880859375
ID 472	 load 29.45452880859375
ID 473	 load 29.510223388671875
ID 474	 load 29.510223388671875
ID 475	 load 31.34466552734375
ID 476	 load 31.34466552734375
ID 477	 load 33.843048095703125
ID 478	 load 33.843048095703125
ID 479	 load 37.058929443359375
ID 480	 load 39.303436279296875
ID 481	 load 39.303436279296875
ID 482	 load 44.251220703125
ID 483	 load 44.251220703125
ID 484	 load 49.51704406738281
ID 485	 load 49.51704406738281
ID 486	 load 54.22071838378906
ID 487	 load 54.22071838378906
ID 488	 load 58.36561584472656
ID 489	 load 58.36561584472656
ID 490	 load 62.42155456542969
ID 491	 load 62.42155456542969
ID 492	 load 66.14337158203125
ID 493	 load 66.14337158203125
ID 494	 load 68.50228881835938
ID 495	 load 68.50228881835938
ID 496	 load 68.92588806152344
ID 497	 load 68.92588806152344
ID 498	 load 68.16783142089844
ID 499	 load 68.16783142089844
ID 500	 load 67.67544555664062
ID 501	 load 41.0
ID 502	 load 90.0
ID 503	 load 50.0
ID 504	 load 71.0
ID 505	 load 16.0
ID 506	 load 46.0
ID 507	 load 19.0
ID 508	 load 14.0
ID 509	 load 68.0
ID 510	 load 15.0
ID 511	 load 36.0
ID 512	 load 13.0
ID 513	 load 74.0
ID 514	 load 54.0
ID 515	 load 57.0
ID 516	 load 9.0
ID 517	 load 32.0
ID 518	 load 77.0
ID 519	 load 78.0
ID 520	 load 32.0
ID 521	 load 6.0
ID 522	 load 36.0
ID 523	 load 91.0
ID 524	 load 92.0
ID 525	 load 61.0
ID 526	 load 77.0
ID 527	 load 43.0
ID 528	 load 15.0
ID 529	 load 50.0
ID 530	 load 18.0
ID 531	 load 50.0
ID 532	 load 39.0
ID 533	 load 29.0
ID 534	 load 28.0
ID 535	 load 65.0
ID 536	 load 58.0
ID 537	 load 57.0
ID 538	 load 49.5
ID 539	 load 51.0
ID 540	 load 42.0
ID 541	 load 38.0
ID 542	 load 89.0
ID 543	 load 92.0
ID 544	 load 37.0
ID 545	 load 46.0
ID 546	 load 47.0
ID 547	 load 36.0
ID 548	 load 37.0
ID 549	 load 61.0
ID 550	 load 60.0
ID 551	 load 40.0
ID 552	 load 6.0
ID 553	 load 81.0
ID 554	 load 31.0
ID 555	 load 38.0
ID 556	 load 71.0
ID 557	 load 46.0
ID 558	 load 10.0
ID 559	 load 60.0
ID 560	 load 84.0
ID 561	 load 14.0
ID 562	 load 49.0
ID 563	 load 12.0
ID 564	 load 10.0
ID 565	 load 17.0
ID 566	 load 86.0
ID 567	 load 75.0
ID 568	 load 74.0
ID 569	 load 18.0
ID 570	 load 67.0
ID 571	 load 11.0
ID 572	 load 32.0
ID 573	 load 86.0
ID 574	 load 51.0
ID 575	 load 79.0
ID 576	 load 11.0
ID 577	 load 42.0
ID 578	 load 49.5
ID 579	 load 50.0
ID 580	 load 60.0
ID 581	 load 84.0
ID 582	 load 8.0
ID 583	 load 40.0
ID 584	 load 18.0
ID 585	 load 49.0
ID 586	 load 72.0
ID 587	 load 33.0
ID 588	 load 63.0
ID 589	 load 94.0
ID 590	 load 47.0
ID 591	 load 80.0
ID 592	 load 88.0
ID 593	 load 10.0
ID 594	 load 47.0
ID 595	 load 67.0
ID 596	 load 21.0
ID 597	 load 41.0
ID 598	 load 71.0
ID 599	 load 22.0
ID 600	 load 66.0
ID 601	 load 65.0
ID 602	 load 67.0
ID 603	 load 52.0
ID 604	 load 50.0
ID 605	 load 58.0
ID 606	 load 70.0
ID 607	 load 87.0
ID 608	 load 49.5
ID 609	 load 7.0
ID 610	 load 81.0
ID 611	 load 59.0
ID 612	 load 10.0
ID 613	 load 56.0
ID 614	 load 64.0
ID 615	 load 9.0
ID 616	 load 66.0
ID 617	 load 72.0
ID 618	 load 6.0
ID 619	 load 73.0
ID 620	 load 46.0
ID 621	 load 31.0
ID 622	 load 67.0
ID 623	 load 61.0
ID 624	 load 35.0
ID 625	 load 47.0
ID 626	 load 73.0
ID 627	 load 50.0
ID 628	 load 61.0
ID 629	 load 36.0
ID 630	 load 58.0
ID 631	 load 49.5
ID 632	 load 6.0
ID 633	 load 51.0
ID 634	 load 52.0
ID 635	 load 67.0
ID 636	 load 17.0
ID 637	 load 34.0
ID 638	 load 33.0
ID 639	 load 50.0
ID 640	 load 93.0
ID 641	 load 92.0
ID 642	 load 15.0
ID 643	 load 15.0
ID 644	 load 49.5
ID 645	 load 40.0
ID 646	 load 68.0
ID 647	 load 71.0
ID 648	 load 44.0
ID 649	 load 20.0
ID 650	 load 49.5
ID 651	 load 39.0
ID 652	 load 17.0
ID 653	 load 56.0
ID 654	 load 91.0
ID 655	 load 73.0
ID 656	 load 17.0
ID 657	 load 52.0
ID 658	 load 88.0
ID 659	 load 25.0
ID 660	 load 85.0
ID 661	 load 76.0
ID 662	 load 40.0
ID 663	 load 67.0
ID 664	 load 81.0
ID 665	 load 33.0
ID 666	 load 20.0
ID 667	 load 50.0
ID 668	 load 20.0
ID 669	 load 43.0
ID 670	 load 93.0
ID 671	 load 26.0
ID 672	 load 67.0
ID 673	 load 39.0
ID 674	 load 66.0
ID 675	 load 71.0
ID 676	 load 52.0
ID 677	 load 49.5
ID 678	 load 66.0
ID 679	 load 94.0
ID 680	 load 87.0
ID 681	 load 75.0
ID 682	 load 69.0
ID 683	 load 65.0
ID 684	 load 56.0
ID 685	 load 58.0
ID 686	 load 72.0
ID 687	 load 49.5
ID 688	 load 35.0
ID 689	 load 6.0
ID 690	 load 95.0
ID 691	 load 68.0
ID 692	 load 37.0
ID 693	 load 23.0
ID 694	 load 22.0
ID 695	 load 26.0
ID 696	 load 49.5
ID 697	 load 27.0
ID 698	 load 81.0
ID 699	 load 72.0
ID 700	 load 60.0
ID 701	 load 44.0
ID 702	 load 49.5
ID 703	 load 94.0
ID 704	 load 82.0
ID 705	 load 54.0
ID 706	 load 87.0
ID 707	 load 9.0
ID 708	 load 70.0
ID 709	 load 69.0
ID 710	 load 63.0
ID 711	 load 48.0
ID 712	 load 15.0
ID 713	 load 8.0
ID 714	 load 50.0
ID 715	 load 39.0
ID 716	 load 22.0
ID 717	 load 50.0
ID 718	 load 49.5
ID 719	 load 59.0
ID 720	 load 68.0
ID 721	 load 48.0
ID 722	 load 28.0
ID 723	 load 72.0
ID 724	 load 30.0
ID 725	 load 83.0
ID 726	 load 68.0
ID 727	 load 51.0
ID 728	 load 40.0
ID 729	 load 39.0
ID 730	 load 28.0
ID 731	 load 90.0
ID 732	 load 43.0
ID 733	 load 93.0
ID 734	 load 80.0
ID 735	 load 81.0
ID 736	 load 27.0
ID 737	 load 52.0
ID 738	 load 47.0
ID 739	 load 56.0
ID 740	 load 38.0
ID 741	 load 60.0
ID 742	 load 19.0
ID 743	 load 88.0
ID 744	 load 47.0
ID 745	 load 49.5
ID 746	 load 91.0
ID 747	 load 47.0
ID 748	 load 96.0
ID 749	 load 39.0
ID 750	 load 23.0
ID 751	 load 33.0
ID 752	 load 66.0
ID 753	 load 5.0
ID 754	 load 64.0
ID 755	 load 9.0
ID 756	 load 36.0
ID 757	 load 10.0
ID 758	 load 81.0
ID 759	 load 89.0
ID 760	 load 12.0
ID 761	 load 28.0
ID 762	 load 45.0
ID 763	 load 35.0
ID 764	 load 55.0
ID 765	 load 68.0
ID 766	 load 19.0
ID 767	 load 83.0
ID 768	 load 77.0
ID 769	 load 45.0
ID 770	 load 5.0
ID 771	 load 77.0
ID 772	 load 70.0
ID 773	 load 35.0
ID 774	 load 61.0
ID 775	 load 63.0
ID 776	 load 64.0
ID 777	 load 49.5
ID 778	 load 71.0
ID 779	 load 57.0
ID 780	 load 45.0
ID 781	 load 76.0
ID 782	 load 50.0
ID 783	 load 46.0
ID 784	 load 96.0
ID 785	 load 72.0
ID 786	 load 74.0
ID 787	 load 39.0
ID 788	 load 58.0
ID 789	 load 47.0
ID 790	 load 48.0
ID 791	 load 92.0
ID 792	 load 69.0
ID 793	 load 52.0
ID 794	 load 56.0
ID 795	 load 92.0
ID 796	 load 80.0
ID 797	 load 39.0
ID 798	 load 53.0
ID 799	 load 20.0
ID 800	 load 51.0
ID 801	 load 7.0
ID 802	 load 45.0
ID 803	 load 20.0
ID 804	 load 47.0
ID 805	 load 29.0
ID 806	 load 30.0
ID 807	 load 31.0
ID 808	 load 20.0
ID 809	 load 47.0
ID 810	 load 66.0
ID 811	 load 8.0
ID 812	 load 29.0
ID 813	 load 54.0
ID 814	 load 29.0
ID 815	 load 49.0
ID 816	 load 60.0
ID 817	 load 77.0
ID 818	 load 40.0
ID 819	 load 60.0
ID 820	 load 63.0
ID 821	 load 26.0
ID 822	 load 44.0
ID 823	 load 32.0
ID 824	 load 25.0
ID 825	 load 49.5
ID 826	 load 49.0
ID 827	 load 46.0
ID 828	 load 16.0
ID 829	 load 24.0
ID 830	 load 71.0
ID 831	 load 29.0
ID 832	 load 47.0
ID 833	 load 32.0
ID 834	 load 69.0
ID 835	 load 19.0
ID 836	 load 68.0
ID 837	 load 92.0
ID 838	 load 73.0
ID 839	 load 82.0
ID 840	 load 25.0
ID 841	 load 45.0
ID 842	 load 26.0
ID 843	 load 23.0
ID 844	 load 58.0
ID 845	 load 83.0
ID 846	 load 30.0
ID 847	 load 29.0
ID 848	 load 15.0
ID 849	 load 92.0
ID 850	 load 85.0
ID 851	 load 90.0
ID 852	 load 42.0
ID 853	 load 6.0
ID 854	 load 47.0
ID 855	 load 95.0
ID 856	 load 29.0
ID 857	 load 85.0
ID 858	 load 5.0
ID 859	 load 55.0
ID 860	 load 47.0
ID 861	 load 91.0
ID 862	 load 64.0
ID 863	 load 95.0
ID 864	 load 45.0
ID 865	 load 31.0
ID 866	 load 42.0
ID 867	 load 82.0
ID 868	 load 49.5
ID 869	 load 47.0
ID 870	 load 21.0
ID 871	 load 34.0
ID 872	 load 35.0
ID 873	 load 78.0
ID 874	 load 37.0
ID 875	 load 5.0
ID 876	 load 38.0
ID 877	 load 72.0
ID 878	 load 80.0
ID 879	 load 37.0
ID 880	 load 86.0
ID 881	 load 17.0
ID 882	 load 13.0
ID 883	 load 69.0
ID 884	 load 85.0
ID 885	 load 61.0
ID 886	 load 92.0
ID 887	 load 59.0
ID 888	 load 29.0
ID 889	 load 54.0
ID 890	 load 25.0
ID 891	 load 92.0
ID 892	 load 22.0
ID 893	 load 37.0
ID 894	 load 18.0
ID 895	 load 49.5
ID 896	 load 9.0
ID 897	 load 14.0
ID 898	 load 57.0
ID 899	 load 37.0
ID 900	 load 90.0
ID 901	 load 78.0
ID 902	 load 75.0
ID 903	 load 42.0
ID 904	 load 86.0
ID 905	 load 63.0
ID 906	 load 53.0
ID 907	 load 37.0
ID 908	 load 12.0
ID 909	 load 37.0
ID 910	 load 78.0
ID 911	 load 66.0
ID 912	 load 82.0
ID 913	 load 64.0
ID 914	 load 66.0
ID 915	 load 10.0
ID 916	 load 50.0
ID 917	 load 38.0
ID 918	 load 48.0
ID 919	 load 51.0
ID 920	 load 44.0
ID 921	 load 49.5
ID 922	 load 7.0
ID 923	 load 89.0
ID 924	 load 89.0
ID 925	 load 78.0
ID 926	 load 93.0
ID 927	 load 49.5
ID 928	 load 15.0
ID 929	 load 29.0
ID 930	 load 54.0
ID 931	 load 72.0
ID 932	 load 87.0
ID 933	 load 92.0
ID 934	 load 91.0
ID 935	 load 4.0
ID 936	 load 51.0
ID 937	 load 49.0
ID 938	 load 47.0
ID 939	 load 94.0
ID 940	 load 43.0
ID 941	 load 91.0
ID 942	 load 27.0
ID 943	 load 81.0
ID 944	 load 24.0
ID 945	 load 74.0
ID 946	 load 39.0
ID 947	 load 49.5
ID 948	 load 81.0
ID 949	 load 91.0
ID 950	 load 47.0
ID 951	 load 55.0
ID 952	 load 26.0
ID 953	 load 22.0
ID 954	 load 89.0
ID 955	 load 27.0
ID 956	 load 82.0
ID 957	 load 23.0
ID 958	 load 49.5
ID 959	 load 38.0
ID 960	 load 34.0
ID 961	 load 62.0
ID 962	 load 61.0
ID 963	 load 88.0
ID 964	 load 96.0
ID 965	 load 35.0
ID 966	 load 67.0
ID 967	 load 71.0
ID 968	 load 6.0
ID 969	 load 19.0
ID 970	 load 51.0
ID 971	 load 20.0
ID 972	 load 11.0
ID 973	 load 17.0
ID 974	 load 59.0
ID 975	 load 67.0
ID 976	 load 49.5
ID 977	 load 49.0
ID 978	 load 63.0
ID 979	 load 60.0
ID 980	 load 50.0
ID 981	 load 33.0
ID 982	 load 61.0
ID 983	 load 92.0
ID 984	 load 24.0
ID 985	 load 83.0
ID 986	 load 13.0
ID 987	 load 49.5
ID 988	 load 22.0
ID 989	 load 71.0
ID 990	 load 81.0
ID 991	 load 57.0
ID 992	 load 37.0
ID 993	 load 82.0
ID 994	 load 91.0
ID 995	 load 92.0
ID 996	 load 24.0
ID 997	 load 40.0
ID 998	 load 71.0
ID 999	 load 19.0
Cycle No.: 17
MSE: 320.5671541806138
ID 0	 load 50.54322052001953
ID 1	 load 50.54322052001953
ID 2	 load 50.6517333984375
ID 3	 load 50.6517333984375
ID 4	 load 50.54096221923828
ID 5	 load 50.54096221923828
ID 6	 load 49.965492248535156
ID 7	 load 49.965492248535156
ID 8	 load 49.104026794433594
ID 9	 load 49.104026794433594
ID 10	 load 48.37248229980469
ID 11	 load 48.17419242858887
ID 12	 load 48.17419242858887
ID 13	 load 47.80875587463379
ID 14	 load 47.80875587463379
ID 15	 load 47.24455261230469
ID 16	 load 47.24455261230469
ID 17	 load 46.24488830566406
ID 18	 load 46.24488830566406
ID 19	 load 45.354013442993164
ID 20	 load 45.354013442993164
ID 21	 load 45.62969398498535
ID 22	 load 45.62969398498535
ID 23	 load 47.445899963378906
ID 24	 load 47.445899963378906
ID 25	 load 49.74247360229492
ID 26	 load 49.74247360229492
ID 27	 load 50.78678894042969
ID 28	 load 50.82358169555664
ID 29	 load 50.82358169555664
ID 30	 load 49.68979263305664
ID 31	 load 49.68979263305664
ID 32	 load 48.51543426513672
ID 33	 load 48.20668411254883
ID 34	 load 48.20668411254883
ID 35	 load 48.28715515136719
ID 36	 load 48.28715515136719
ID 37	 load 49.184814453125
ID 38	 load 49.184814453125
ID 39	 load 49.957380294799805
ID 40	 load 49.957380294799805
ID 41	 load 50.1404914855957
ID 42	 load 50.1404914855957
ID 43	 load 49.9477596282959
ID 44	 load 49.834853172302246
ID 45	 load 49.834853172302246
ID 46	 load 49.96947479248047
ID 47	 load 49.96947479248047
ID 48	 load 50.59884834289551
ID 49	 load 50.59884834289551
ID 50	 load 51.22777462005615
ID 51	 load 51.22777462005615
ID 52	 load 51.463069915771484
ID 53	 load 51.463069915771484
ID 54	 load 51.406789779663086
ID 55	 load 51.406789779663086
ID 56	 load 51.54400062561035
ID 57	 load 51.54400062561035
ID 58	 load 52.04054641723633
ID 59	 load 52.04054641723633
ID 60	 load 52.47825050354004
ID 61	 load 52.47825050354004
ID 62	 load 52.40775489807129
ID 63	 load 52.40775489807129
ID 64	 load 51.904855728149414
ID 65	 load 51.6399302482605
ID 66	 load 51.6399302482605
ID 67	 load 51.18431520462036
ID 68	 load 51.18431520462036
ID 69	 load 50.863115310668945
ID 70	 load 50.863115310668945
ID 71	 load 50.8306999206543
ID 72	 load 50.8306999206543
ID 73	 load 51.56521224975586
ID 74	 load 51.56521224975586
ID 75	 load 53.31518745422363
ID 76	 load 54.37958335876465
ID 77	 load 54.37958335876465
ID 78	 load 56.09740161895752
ID 79	 load 56.09740161895752
ID 80	 load 56.610015869140625
ID 81	 load 56.14466857910156
ID 82	 load 56.14466857910156
ID 83	 load 54.79730224609375
ID 84	 load 54.79730224609375
ID 85	 load 53.06019401550293
ID 86	 load 53.06019401550293
ID 87	 load 51.760040283203125
ID 88	 load 51.760040283203125
ID 89	 load 51.56802940368652
ID 90	 load 51.56802940368652
ID 91	 load 52.80653381347656
ID 92	 load 52.80653381347656
ID 93	 load 55.09898376464844
ID 94	 load 55.09898376464844
ID 95	 load 57.32852554321289
ID 96	 load 57.32852554321289
ID 97	 load 58.251068115234375
ID 98	 load 58.17167663574219
ID 99	 load 58.17167663574219
ID 100	 load 56.667076110839844
ID 101	 load 56.667076110839844
ID 102	 load 54.07844543457031
ID 103	 load 54.07844543457031
ID 104	 load 51.02491760253906
ID 105	 load 49.523101806640625
ID 106	 load 49.523101806640625
ID 107	 load 46.660003662109375
ID 108	 load 46.660003662109375
ID 109	 load 44.148555755615234
ID 110	 load 44.148555755615234
ID 111	 load 42.48906326293945
ID 112	 load 42.06060028076172
ID 113	 load 42.06060028076172
ID 114	 load 42.497737884521484
ID 115	 load 42.497737884521484
ID 116	 load 45.046701431274414
ID 117	 load 45.046701431274414
ID 118	 load 48.62527084350586
ID 119	 load 48.62527084350586
ID 120	 load 51.74462890625
ID 121	 load 52.529008865356445
ID 122	 load 52.529008865356445
ID 123	 load 53.326826095581055
ID 124	 load 53.326826095581055
ID 125	 load 53.158124923706055
ID 126	 load 53.158124923706055
ID 127	 load 53.22502517700195
ID 128	 load 53.22502517700195
ID 129	 load 54.12281608581543
ID 130	 load 54.12281608581543
ID 131	 load 55.37932777404785
ID 132	 load 55.37932777404785
ID 133	 load 56.325490951538086
ID 134	 load 56.325490951538086
ID 135	 load 56.94119644165039
ID 136	 load 56.94119644165039
ID 137	 load 57.66840744018555
ID 138	 load 57.66840744018555
ID 139	 load 58.634857177734375
ID 140	 load 58.634857177734375
ID 141	 load 59.418190002441406
ID 142	 load 59.418190002441406
ID 143	 load 59.49109649658203
ID 144	 load 59.49109649658203
ID 145	 load 58.638702392578125
ID 146	 load 58.638702392578125
ID 147	 load 56.961883544921875
ID 148	 load 56.961883544921875
ID 149	 load 54.685333251953125
ID 150	 load 54.685333251953125
ID 151	 load 52.09968566894531
ID 152	 load 52.09968566894531
ID 153	 load 49.713531494140625
ID 154	 load 49.713531494140625
ID 155	 load 48.30161666870117
ID 156	 load 48.30161666870117
ID 157	 load 48.45732116699219
ID 158	 load 49.1901798248291
ID 159	 load 49.1901798248291
ID 160	 load 50.744951248168945
ID 161	 load 50.744951248168945
ID 162	 load 51.90961837768555
ID 163	 load 51.90961837768555
ID 164	 load 51.76851844787598
ID 165	 load 51.76851844787598
ID 166	 load 51.04113578796387
ID 167	 load 51.04113578796387
ID 168	 load 49.945242404937744
ID 169	 load 49.945242404937744
ID 170	 load 48.79756498336792
ID 171	 load 48.24531960487366
ID 172	 load 48.24531960487366
ID 173	 load 47.21856212615967
ID 174	 load 47.21856212615967
ID 175	 load 46.51745915412903
ID 176	 load 46.51745915412903
ID 177	 load 46.450151443481445
ID 178	 load 46.450151443481445
ID 179	 load 46.937087297439575
ID 180	 load 46.937087297439575
ID 181	 load 47.15022277832031
ID 182	 load 47.15022277832031
ID 183	 load 46.0247688293457
ID 184	 load 46.0247688293457
ID 185	 load 43.50241470336914
ID 186	 load 43.50241470336914
ID 187	 load 41.20787048339844
ID 188	 load 41.20787048339844
ID 189	 load 41.457603454589844
ID 190	 load 43.370758056640625
ID 191	 load 43.370758056640625
ID 192	 load 48.40594673156738
ID 193	 load 48.40594673156738
ID 194	 load 54.72833251953125
ID 195	 load 54.72833251953125
ID 196	 load 60.365203857421875
ID 197	 load 60.365203857421875
ID 198	 load 64.19158935546875
ID 199	 load 64.19158935546875
ID 200	 load 65.58145523071289
ID 201	 load 65.90362548828125
ID 202	 load 65.90362548828125
ID 203	 load 64.31625080108643
ID 204	 load 64.31625080108643
ID 205	 load 60.92377471923828
ID 206	 load 60.92377471923828
ID 207	 load 56.043227195739746
ID 208	 load 56.043227195739746
ID 209	 load 50.671828269958496
ID 210	 load 48.36101722717285
ID 211	 load 48.36101722717285
ID 212	 load 44.599459171295166
ID 213	 load 44.599459171295166
ID 214	 load 42.77358627319336
ID 215	 load 42.77358627319336
ID 216	 load 43.00260925292969
ID 217	 load 43.00260925292969
ID 218	 load 44.74452209472656
ID 219	 load 44.74452209472656
ID 220	 load 46.911516189575195
ID 221	 load 46.911516189575195
ID 222	 load 48.345468521118164
ID 223	 load 48.345468521118164
ID 224	 load 48.45136642456055
ID 225	 load 47.81685256958008
ID 226	 load 47.81685256958008
ID 227	 load 46.10642051696777
ID 228	 load 46.10642051696777
ID 229	 load 43.85454177856445
ID 230	 load 43.85454177856445
ID 231	 load 41.885746002197266
ID 232	 load 41.885746002197266
ID 233	 load 41.13982391357422
ID 234	 load 41.13982391357422
ID 235	 load 42.19549751281738
ID 236	 load 42.19549751281738
ID 237	 load 44.88348388671875
ID 238	 load 46.64791965484619
ID 239	 load 46.64791965484619
ID 240	 load 50.10454273223877
ID 241	 load 50.10454273223877
ID 242	 load 53.00996685028076
ID 243	 load 53.00996685028076
ID 244	 load 54.8159818649292
ID 245	 load 54.8159818649292
ID 246	 load 55.68693828582764
ID 247	 load 55.68693828582764
ID 248	 load 56.509352684020996
ID 249	 load 56.509352684020996
ID 250	 load 57.95547866821289
ID 251	 load 57.95547866821289
ID 252	 load 59.513160705566406
ID 253	 load 59.513160705566406
ID 254	 load 59.77931213378906
ID 255	 load 59.77931213378906
ID 256	 load 57.98992919921875
ID 257	 load 56.50181579589844
ID 258	 load 56.50181579589844
ID 259	 load 53.64263725280762
ID 260	 load 52.47951698303223
ID 261	 load 52.47951698303223
ID 262	 load 50.45264720916748
ID 263	 load 50.45264720916748
ID 264	 load 48.705482482910156
ID 265	 load 48.705482482910156
ID 266	 load 46.70711421966553
ID 267	 load 46.70711421966553
ID 268	 load 44.511616706848145
ID 269	 load 44.511616706848145
ID 270	 load 43.011056900024414
ID 271	 load 43.011056900024414
ID 272	 load 43.24626159667969
ID 273	 load 44.28490447998047
ID 274	 load 44.28490447998047
ID 275	 load 46.69784355163574
ID 276	 load 46.69784355163574
ID 277	 load 49.059171199798584
ID 278	 load 49.059171199798584
ID 279	 load 50.42441463470459
ID 280	 load 50.707398653030396
ID 281	 load 51.028122425079346
ID 282	 load 51.028122425079346
ID 283	 load 51.881293177604675
ID 284	 load 51.881293177604675
ID 285	 load 53.192294120788574
ID 286	 load 53.95080900192261
ID 287	 load 53.95080900192261
ID 288	 load 55.28422737121582
ID 289	 load 55.28422737121582
ID 290	 load 56.042263984680176
ID 291	 load 56.042263984680176
ID 292	 load 55.93453407287598
ID 293	 load 55.93453407287598
ID 294	 load 54.88454341888428
ID 295	 load 54.88454341888428
ID 296	 load 53.062679290771484
ID 297	 load 53.062679290771484
ID 298	 load 51.00470542907715
ID 299	 load 50.19104862213135
ID 300	 load 50.19104862213135
ID 301	 load 48.84756660461426
ID 302	 load 48.84756660461426
ID 303	 load 47.768131256103516
ID 304	 load 47.066171646118164
ID 305	 load 47.066171646118164
ID 306	 load 45.46009826660156
ID 307	 load 45.46009826660156
ID 308	 load 43.87287139892578
ID 309	 load 43.87287139892578
ID 310	 load 43.363162994384766
ID 311	 load 44.11316108703613
ID 312	 load 45.337138175964355
ID 313	 load 45.337138175964355
ID 314	 load 48.411925315856934
ID 315	 load 48.411925315856934
ID 316	 load 51.976430892944336
ID 317	 load 51.976430892944336
ID 318	 load 54.4614782333374
ID 319	 load 54.4614782333374
ID 320	 load 54.62914848327637
ID 321	 load 54.62914848327637
ID 322	 load 52.344289779663086
ID 323	 load 52.344289779663086
ID 324	 load 48.9202995300293
ID 325	 load 48.9202995300293
ID 326	 load 46.5150203704834
ID 327	 load 46.5150203704834
ID 328	 load 46.760597229003906
ID 329	 load 48.22380828857422
ID 330	 load 48.22380828857422
ID 331	 load 51.77323532104492
ID 332	 load 51.77323532104492
ID 333	 load 55.7170524597168
ID 334	 load 55.7170524597168
ID 335	 load 58.78598403930664
ID 336	 load 58.78598403930664
ID 337	 load 60.640403747558594
ID 338	 load 60.640403747558594
ID 339	 load 61.59278869628906
ID 340	 load 61.59278869628906
ID 341	 load 61.999046325683594
ID 342	 load 61.999046325683594
ID 343	 load 62.039268493652344
ID 344	 load 61.717952728271484
ID 345	 load 61.717952728271484
ID 346	 load 60.62574005126953
ID 347	 load 60.62574005126953
ID 348	 load 58.59519958496094
ID 349	 load 58.59519958496094
ID 350	 load 55.85373497009277
ID 351	 load 55.85373497009277
ID 352	 load 53.134634017944336
ID 353	 load 53.134634017944336
ID 354	 load 51.149118423461914
ID 355	 load 51.149118423461914
ID 356	 load 49.92279815673828
ID 357	 load 49.92279815673828
ID 358	 load 48.84653854370117
ID 359	 load 48.84653854370117
ID 360	 load 47.46179962158203
ID 361	 load 47.46179962158203
ID 362	 load 46.087249755859375
ID 363	 load 46.087249755859375
ID 364	 load 45.61874008178711
ID 365	 load 46.18043041229248
ID 366	 load 46.18043041229248
ID 367	 load 48.009544372558594
ID 368	 load 48.009544372558594
ID 369	 load 50.69825553894043
ID 370	 load 50.69825553894043
ID 371	 load 52.94496822357178
ID 372	 load 52.94496822357178
ID 373	 load 53.48286819458008
ID 374	 load 53.48286819458008
ID 375	 load 51.88583755493164
ID 376	 load 50.40250587463379
ID 377	 load 50.40250587463379
ID 378	 load 47.4578914642334
ID 379	 load 47.4578914642334
ID 380	 load 45.06967830657959
ID 381	 load 45.06967830657959
ID 382	 load 43.84852123260498
ID 383	 load 43.84852123260498
ID 384	 load 44.10570526123047
ID 385	 load 44.10570526123047
ID 386	 load 45.33625602722168
ID 387	 load 45.33625602722168
ID 388	 load 47.60316276550293
ID 389	 load 47.60316276550293
ID 390	 load 49.96468162536621
ID 391	 load 49.96468162536621
ID 392	 load 50.71975135803223
ID 393	 load 50.71975135803223
ID 394	 load 48.67144584655762
ID 395	 load 48.67144584655762
ID 396	 load 44.65790367126465
