Config: 1000 Grid Graph 100x10
MSE: 2620.5184810000032
Cycle No.: 1
ID 0	 sum 61.0	 weight 1.0	 Average 61.0
ID 313	 sum 39.40269441565368	 weight 0.7584625932251312	 Average 51.950741892366395
ID 314	 sum 22.13016145710101	 weight 0.4396483047835948	 Average 50.336055470506125
ID 315	 sum 44.58476192372326	 weight 0.9007535739527157	 Average 49.497180153363125
ID 316	 sum 40.68003567266966	 weight 0.8446798416158628	 Average 48.16030129812169
ID 317	 sum 72.38131891733771	 weight 1.3930900820979366	 Average 51.95738584854068
ID 318	 sum 42.128564862502884	 weight 0.7376285233778881	 Average 57.113524663579696
ID 319	 sum 38.1883952220608	 weight 0.6616340433128578	 Average 57.718304564330246
ID 320	 sum 26.406782228760264	 weight 0.6145990805370816	 Average 42.96586679837544
ID 321	 sum 30.492008601687075	 weight 0.7060113576868104	 Average 43.18911908385114
ID 322	 sum 45.67401229599375	 weight 0.9796104864164963	 Average 46.62466656831473
ID 323	 sum 66.94193047827434	 weight 1.3628829238291575	 Average 49.1178877567812
ID 324	 sum 17.199086121570915	 weight 0.33650712188542786	 Average 51.11061550556653
ID 325	 sum 26.589990666864338	 weight 0.554683895922165	 Average 47.9371960540847
ID 326	 sum 55.273742915907754	 weight 1.1050663863607812	 Average 50.01848178364736
ID 327	 sum 27.882770234828783	 weight 0.5555025684163076	 Average 50.19377374675383
ID 328	 sum 56.557671503377975	 weight 0.982609883972053	 Average 57.558622629310506
ID 329	 sum 48.536426028469826	 weight 0.8394725551294162	 Average 57.81776394224975
ID 330	 sum 33.60825561397851	 weight 0.7605223080748883	 Average 44.191018800028566
ID 331	 sum 78.56718775012693	 weight 1.7910220924555351	 Average 43.8672354076936
ID 332	 sum 43.59498979296377	 weight 0.9521315804888353	 Average 45.78672810178358
ID 333	 sum 63.44835997914198	 weight 1.3433342758792688	 Average 47.2319966209545
ID 334	 sum 62.548445012616305	 weight 1.369274402438749	 Average 45.67999292268537
ID 335	 sum 55.83668720444207	 weight 1.2224103291829422	 Average 45.67753222583063
ID 336	 sum 79.75453934177467	 weight 1.6065461784215107	 Average 49.643477674657554
ID 337	 sum 27.58414417918617	 weight 0.5464618010158273	 Average 50.47771706624237
ID 338	 sum 84.41280633102421	 weight 1.4948954700194181	 Average 56.467363788270575
ID 339	 sum 43.771027995883195	 weight 0.7842379121683974	 Average 55.813455734188416
ID 340	 sum 31.082515688295715	 weight 0.6430875363761994	 Average 48.333257807243164
ID 341	 sum 23.671612160032502	 weight 0.5283127626764428	 Average 44.80605776039112
ID 342	 sum 31.283702015059156	 weight 0.6798972169067632	 Average 46.01239898787408
ID 343	 sum 63.995311972056	 weight 1.3323987777319244	 Average 48.030149112709346
ID 344	 sum 53.381934945881184	 weight 1.1409315431262763	 Average 46.788026211992424
ID 345	 sum 67.72943112075325	 weight 1.4480456699099427	 Average 46.77299378614592
ID 346	 sum 45.879248955673376	 weight 0.9574013328077423	 Average 47.92060276449028
ID 347	 sum 52.77882629353445	 weight 1.0659803183032859	 Average 49.5120082306418
ID 348	 sum 34.8716521978027	 weight 0.6881372182100203	 Average 50.675434019556015
ID 349	 sum 32.72204636900017	 weight 0.623914884429561	 Average 52.446330718520365
ID 350	 sum 42.16035545935192	 weight 0.8534742894323109	 Average 49.398506763917766
ID 351	 sum 49.041751491091375	 weight 0.9450096737896951	 Average 51.89550207927845
ID 352	 sum 23.185227129586927	 weight 0.4534420244193371	 Average 51.131624068759756
ID 353	 sum 57.11050295640083	 weight 1.1812936950809179	 Average 48.34572739549651
ID 354	 sum 61.7616178380494	 weight 1.2143730061651274	 Average 50.85885269558702
ID 355	 sum 88.80815410124649	 weight 1.7877672652721475	 Average 49.67545598712338
ID 356	 sum 56.53425644367428	 weight 1.0991035357351588	 Average 51.43669782288539
ID 357	 sum 43.8236476898387	 weight 0.8372480131495335	 Average 52.342492309995784
ID 358	 sum 38.77850156478909	 weight 0.7453291137207694	 Average 52.02869558013414
ID 359	 sum 57.82607010787733	 weight 1.106430333955425	 Average 52.26363407911319
ID 360	 sum 92.51912485810792	 weight 1.7652422379858692	 Average 52.41157438180931
ID 361	 sum 34.35416264004177	 weight 0.6668836088664574	 Average 51.51448046299358
ID 362	 sum 31.359893916565685	 weight 0.5978578434068968	 Average 52.45376348641865
ID 363	 sum 44.0780666908997	 weight 0.8267375924168988	 Average 53.31566762561398
ID 364	 sum 64.45912723247642	 weight 1.235748754246099	 Average 52.162000577375785
ID 365	 sum 54.52584677406825	 weight 1.0007346401598336	 Average 54.485819303066776
ID 366	 sum 37.420604716857525	 weight 0.7130741255437067	 Average 52.47786082312965
ID 367	 sum 74.04962996603638	 weight 1.4082204461043206	 Average 52.58383385277933
ID 368	 sum 33.09958163922633	 weight 0.6574274504117497	 Average 50.34712441425425
ID 369	 sum 37.25642055499265	 weight 0.7378973862761824	 Average 50.48997495845338
ID 370	 sum 73.86988513250573	 weight 1.350654883434852	 Average 54.69190245301386
ID 371	 sum 68.51276942594549	 weight 1.260634866565343	 Average 54.34783000458463
ID 372	 sum 51.77281848766183	 weight 0.9840060754469878	 Average 52.61432808140322
ID 373	 sum 31.23655620648209	 weight 0.5842644157854454	 Average 53.46304748765126
ID 374	 sum 62.43929296508162	 weight 1.1433990947409127	 Average 54.60848556927534
ID 375	 sum 68.05798163237392	 weight 1.250349810715402	 Average 54.431152825491104
ID 376	 sum 61.65800366178553	 weight 1.1335340509362342	 Average 54.394487409407375
ID 377	 sum 97.92262095261086	 weight 1.88309212369429	 Average 52.00097208229207
ID 378	 sum 43.878155842693715	 weight 0.8629437642133085	 Average 50.84706288212728
ID 379	 sum 45.154664880490635	 weight 0.8936719485961563	 Average 50.52711450932617
ID 380	 sum 29.558526048280896	 weight 0.5091078712104061	 Average 58.0594560009559
ID 381	 sum 61.978578812399014	 weight 1.118730047563466	 Average 55.40083503378231
ID 382	 sum 42.48130310341164	 weight 0.7639318101657927	 Average 55.608763161979226
ID 383	 sum 57.59815700012961	 weight 1.048013698469301	 Average 54.9593550964609
ID 384	 sum 54.13071909256924	 weight 0.9780547045843756	 Average 55.345287782826105
ID 385	 sum 43.670583058772806	 weight 0.7740524570681377	 Average 56.418118255425426
ID 386	 sum 54.96635258959374	 weight 0.9652918046045154	 Average 56.94273206029519
ID 387	 sum 51.340826959003834	 weight 0.9604449954597601	 Average 53.455249599616316
ID 388	 sum 54.972869261974346	 weight 1.0305050445972936	 Average 53.34556055808241
ID 389	 sum 119.23059252183843	 weight 2.316919326782227	 Average 51.46083039819418
ID 390	 sum 46.14759373121953	 weight 0.7551192934413887	 Average 61.11298457347844
ID 391	 sum 82.71338155730759	 weight 1.328627180117802	 Average 62.25477153792221
ID 392	 sum 43.094402377281654	 weight 0.7490405230267057	 Average 57.53280503856692
ID 393	 sum 54.4023190404947	 weight 0.9877181277255465	 Average 55.07878970062932
ID 394	 sum 34.332373389447724	 weight 0.6291387041060958	 Average 54.5704360030249
ID 395	 sum 99.64003727434539	 weight 1.7772469148583538	 Average 56.06426233818314
ID 396	 sum 49.13603068783887	 weight 0.8711161751871409	 Average 56.40582977038973
ID 397	 sum 51.09511848339819	 weight 0.9695737182031117	 Average 52.69853908384767
ID 398	 sum 51.94055561960481	 weight 1.0157269057913574	 Average 51.1363392300194
ID 399	 sum 53.36430896831128	 weight 1.0476508340427124	 Average 50.937113047853146
ID 400	 sum 72.20324182301064	 weight 1.1438645782697456	 Average 63.12219400326924
ID 401	 sum 77.69937523591992	 weight 1.2330245630589585	 Average 63.01526957675427
ID 402	 sum 53.71116497102586	 weight 0.8801106065977746	 Average 61.027744204397216
ID 403	 sum 45.64349632237021	 weight 0.8290344163714121	 Average 55.05621409801842
ID 404	 sum 28.739681306689867	 weight 0.5284166809626241	 Average 54.388293068898555
ID 405	 sum 38.941822165178294	 weight 0.6904825808612736	 Average 56.39797910123121
ID 406	 sum 53.04474996048728	 weight 1.02152872854136	 Average 51.926831305302436
ID 407	 sum 98.5156548955313	 weight 1.8366867647249512	 Average 53.637700661649994
ID 408	 sum 52.267262661571536	 weight 1.0194152575624988	 Average 51.27180731682065
ID 409	 sum 41.758448738129545	 weight 0.8300285192183505	 Average 50.30965535672685
ID 410	 sum 20.385420050444427	 weight 0.3178895072954454	 Average 64.12737628203088
ID 411	 sum 58.35916627679831	 weight 0.9272268718532846	 Average 62.93946826643793
ID 412	 sum 45.9710197955002	 weight 0.7479972719263144	 Average 61.45880676424289
ID 413	 sum 53.255229492128635	 weight 0.9389182800193545	 Average 56.71977063970983
ID 414	 sum 86.64335109301228	 weight 1.6409072223187147	 Average 52.80210234590794
ID 415	 sum 104.41744453334675	 weight 1.9664628334333207	 Average 53.09911927043159
ID 416	 sum 18.558447288387594	 weight 0.3518668329764786	 Average 52.74281503431209
ID 417	 sum 35.559790154052855	 weight 0.7099166297454729	 Average 50.09009320827171
ID 418	 sum 35.52031323939194	 weight 0.7157470431020394	 Average 49.62690881047487
ID 419	 sum 31.790723051063317	 weight 0.6346894909815533	 Average 50.088623654219745
ID 420	 sum 89.85058961539879	 weight 1.3961912168717834	 Average 64.35407165553745
ID 421	 sum 49.25610649494513	 weight 0.8251760430096886	 Average 59.69163418183094
ID 422	 sum 111.43245566664191	 weight 1.8437719665818628	 Average 60.43722200268867
ID 423	 sum 68.19879194584729	 weight 1.1896907757993254	 Average 57.32480517891393
ID 424	 sum 69.01209742012338	 weight 1.3160103588601362	 Average 52.44039072754586
ID 425	 sum 54.629584833591245	 weight 1.0908937352838501	 Average 50.07782432573659
ID 426	 sum 51.10333409901346	 weight 1.0259143625921343	 Average 49.8124755461
ID 427	 sum 50.522391947862715	 weight 1.0227080390613594	 Average 49.40060116690989
ID 428	 sum 54.07464698334507	 weight 1.1152504791012081	 Average 48.48654898308081
ID 429	 sum 48.62116436841304	 weight 1.0552737365824982	 Average 46.07445697063643
ID 430	 sum 130.45474579068858	 weight 2.0460612823873157	 Average 63.75896309345916
ID 431	 sum 34.474342746237504	 weight 0.5427775329359602	 Average 63.514682635740144
ID 432	 sum 37.7338690761894	 weight 0.6065476170074574	 Average 62.210893288738234
ID 433	 sum 56.884292915699206	 weight 1.0623725153727241	 Average 53.54458261351184
ID 434	 sum 37.854281047026106	 weight 0.6815895008397634	 Average 55.538239659482905
ID 435	 sum 37.457654767239205	 weight 0.7913361236718783	 Average 47.33469589816267
ID 436	 sum 43.77863076466864	 weight 0.9350795187686315	 Average 46.81808326025465
ID 437	 sum 44.09636277153877	 weight 0.9311142633862838	 Average 47.35870183232804
ID 438	 sum 28.43777625158491	 weight 0.6196054306867519	 Average 45.896589737868084
ID 439	 sum 50.231314798514134	 weight 1.0555588577310042	 Average 47.587412516711545
ID 440	 sum 40.83852173103123	 weight 0.6498128706584136	 Average 62.84658795639455
ID 441	 sum 58.15138952358161	 weight 0.9643350363540825	 Average 60.30206031239718
ID 442	 sum 56.22282200099457	 weight 0.9574835595007514	 Average 58.71936018442983
ID 443	 sum 34.713283574968145	 weight 0.6090684293337918	 Average 56.9940615916311
ID 444	 sum 31.88909905303489	 weight 0.5799714672549106	 Average 54.9839101636683
ID 445	 sum 38.968224426028826	 weight 0.8000428957867197	 Average 48.7076688403183
ID 446	 sum 48.179530907142386	 weight 1.0046130726385036	 Average 47.958295804975194
ID 447	 sum 61.763773730498514	 weight 1.3119121996154697	 Average 47.079197638837336
ID 448	 sum 45.50463844105123	 weight 1.0067074274511674	 Average 45.20145297453717
ID 449	 sum 32.46331715885414	 weight 0.6963079413559501	 Average 46.62206939021396
ID 450	 sum 62.56247940857115	 weight 1.0726339111711864	 Average 58.3260316096668
ID 451	 sum 84.1210275173841	 weight 1.4146354777332195	 Average 59.464808313854654
ID 452	 sum 68.48670632973294	 weight 1.192671046629855	 Average 57.42296379480047
ID 453	 sum 29.306668123917653	 weight 0.5093099891076526	 Average 57.54190718949971
ID 454	 sum 48.62733824197484	 weight 0.854339930582766	 Average 56.91802115441912
ID 455	 sum 40.22664136542106	 weight 0.8051233856330248	 Average 49.96332498005015
ID 456	 sum 63.803367469536425	 weight 1.2953600641467773	 Average 49.25531459205683
ID 457	 sum 30.68996503748849	 weight 0.6592774652813359	 Average 46.55090861385964
ID 458	 sum 21.443807393925674	 weight 0.46724871156637554	 Average 45.89377533442262
ID 459	 sum 29.079253259509684	 weight 0.6360403372917646	 Average 45.719196652413636
ID 460	 sum 40.721158206435604	 weight 0.7106790952503709	 Average 57.29893911131524
ID 461	 sum 52.1585605287312	 weight 0.9117903894739277	 Average 57.20455175977993
ID 462	 sum 78.95576647879274	 weight 1.3756965256522222	 Average 57.39330223383355
ID 463	 sum 73.40154414946595	 weight 1.2849396981220569	 Average 57.1245049528336
ID 464	 sum 52.070379291869315	 weight 0.912139855294561	 Average 57.08595999793696
ID 465	 sum 41.51091193367914	 weight 0.803180605186738	 Average 51.683160257620926
ID 466	 sum 72.33264994523162	 weight 1.4504690185550366	 Average 49.86845566497499
ID 467	 sum 29.309324093152796	 weight 0.6299964879057316	 Average 46.52299601000068
ID 468	 sum 32.900992095225135	 weight 0.7188989491456168	 Average 45.76580913677322
ID 469	 sum 24.802877897097737	 weight 0.5441535935316882	 Average 45.5806562557477
ID 470	 sum 31.29722350211682	 weight 0.5499894633160152	 Average 56.90513289730777
ID 471	 sum 52.846321367923125	 weight 0.9243776458117534	 Average 57.16962283474033
ID 472	 sum 60.2271525086544	 weight 1.0513020896490093	 Average 57.288150667294886
ID 473	 sum 99.62384657223144	 weight 1.7598250847621548	 Average 56.61008439693646
ID 474	 sum 68.91489315697957	 weight 1.1890001071333396	 Average 57.96037590201088
ID 475	 sum 65.8046568686089	 weight 1.249155151391607	 Average 52.679330342031555
ID 476	 sum 35.751586611869406	 weight 0.7393279023294749	 Average 48.356874533239285
ID 477	 sum 39.69324922627055	 weight 0.8305726611674185	 Average 47.79021882381653
ID 478	 sum 55.64048590483489	 weight 1.2031896972307397	 Average 46.24415088734302
ID 479	 sum 44.46198925494492	 weight 0.9653233108206539	 Average 46.059168732956714
ID 480	 sum 66.1998409615877	 weight 1.0876852087704918	 Average 60.8630515775969
ID 481	 sum 37.31485556829377	 weight 0.6313878615224819	 Average 59.09973542778522
ID 482	 sum 98.34513737686234	 weight 1.6933387941820668	 Average 58.07764973834783
ID 483	 sum 47.86660798020051	 weight 0.8236654346589907	 Average 58.114139511047924
ID 484	 sum 34.385022189555016	 weight 0.6120588466572774	 Average 56.17927488075166
ID 485	 sum 132.5013198146114	 weight 2.520870345664668	 Average 52.561735292131935
ID 486	 sum 45.168479929899156	 weight 0.8780069451491259	 Average 51.44433102659282
ID 487	 sum 20.991409288675857	 weight 0.4440654524396313	 Average 47.27098037767202
ID 488	 sum 70.94464133044164	 weight 1.5181125532725	 Average 46.73213535947037
ID 489	 sum 48.22181610522553	 weight 1.0519105495248797	 Average 45.84212614561766
ID 490	 sum 55.582665811677366	 weight 0.9088773184515975	 Average 61.15530081262275
ID 491	 sum 42.10794610022191	 weight 0.6867755005552609	 Average 61.3125338137098
ID 492	 sum 68.15262348574487	 weight 1.1329057078193627	 Average 60.15736615620577
ID 493	 sum 39.871302750103006	 weight 0.7211627140402739	 Average 55.28752662034655
ID 494	 sum 34.3861601683011	 weight 0.6271272824134357	 Average 54.83122985172875
ID 495	 sum 23.89146844774934	 weight 0.49003588908003193	 Average 48.75452794406946
ID 496	 sum 41.56657291178186	 weight 0.8611258106467166	 Average 48.27003487511869
ID 497	 sum 22.224418948761773	 weight 0.4620263124090054	 Average 48.10206334977686
ID 498	 sum 55.52987174045892	 weight 1.1146112737668723	 Average 49.819944448250155
ID 499	 sum 42.34959933852625	 weight 0.8581868238409851	 Average 49.347762237809974
ID 500	 sum 55.68646687985993	 weight 0.9244873413605728	 Average 60.23496957557674
ID 501	 sum 39.066916918976254	 weight 0.6648368201701309	 Average 58.76166261215659
ID 502	 sum 49.58996320392207	 weight 0.8566378631382483	 Average 57.88906297259826
ID 503	 sum 63.98197592629326	 weight 1.2188659858965254	 Average 52.49303587648475
ID 504	 sum 27.06902761485514	 weight 0.49755283115004983	 Average 54.404328385163545
ID 505	 sum 91.52210978398035	 weight 1.8687751279373648	 Average 48.97438349631539
ID 506	 sum 52.53560500920971	 weight 1.0984985816226178	 Average 47.8249183823325
ID 507	 sum 40.30012844742079	 weight 0.8514609616479756	 Average 47.33056506715372
ID 508	 sum 58.707750844584766	 weight 1.1632782212664237	 Average 50.46750620042686
ID 509	 sum 52.55412257159197	 weight 1.0131102170800315	 Average 51.874042612128164
ID 510	 sum 68.86192242951316	 weight 1.1516577076428618	 Average 59.79374077255582
ID 511	 sum 92.22398721041647	 weight 1.5778639223531619	 Average 58.44863166202405
ID 512	 sum 42.70860561236543	 weight 0.7254919236143482	 Average 58.86847836926185
ID 513	 sum 75.93039574184861	 weight 1.4212199722624936	 Average 53.42620932984227
ID 514	 sum 55.89591148744141	 weight 1.1289947759703591	 Average 49.50945095330442
ID 515	 sum 67.72659191011816	 weight 1.367553039106577	 Average 49.52392336780149
ID 516	 sum 43.01687870327005	 weight 0.9462359380487056	 Average 45.46104937842241
ID 517	 sum 52.38759817998596	 weight 1.033234348640157	 Average 50.70253253672165
ID 518	 sum 51.16549176999733	 weight 0.9848184912620093	 Average 51.95423544944877
ID 519	 sum 48.43322147786698	 weight 0.9354603581631298	 Average 51.77474497473144
ID 520	 sum 43.39240624390076	 weight 0.7591533053668056	 Average 57.15895055338597
ID 521	 sum 104.69823157184102	 weight 1.8560119728692468	 Average 56.41032121683239
ID 522	 sum 57.58790493796393	 weight 1.1582898341415677	 Average 49.71804399944812
ID 523	 sum 27.49427313078578	 weight 0.5604587104912484	 Average 49.05673266579573
ID 524	 sum 88.43061149486141	 weight 1.8807786842711125	 Average 47.01808470842613
ID 525	 sum 44.17676691073128	 weight 0.9566750563009238	 Average 46.17740017341416
ID 526	 sum 64.92873306363565	 weight 1.344433549348885	 Average 48.294490341364146
ID 527	 sum 55.954130742642306	 weight 1.1228987594412234	 Average 49.83007619536973
ID 528	 sum 67.33266778770624	 weight 1.2776053666596077	 Average 52.702242448896726
ID 529	 sum 85.43439736255075	 weight 1.6554765836474112	 Average 51.60713126749176
ID 530	 sum 18.20533982058739	 weight 0.3371095676244785	 Average 54.004221680433396
ID 531	 sum 72.0753081677945	 weight 1.3128838314913405	 Average 54.89846583449977
ID 532	 sum 32.67407287655216	 weight 0.6548012686364446	 Average 49.89922048347968
ID 533	 sum 29.245626639273276	 weight 0.6109284530451267	 Average 47.8707882952589
ID 534	 sum 69.58722490039244	 weight 1.4817381906162967	 Average 46.963239080346
ID 535	 sum 38.06719134886297	 weight 0.8206580787365652	 Average 46.38617755090998
ID 536	 sum 29.637214784268984	 weight 0.6379481984100549	 Average 46.45708673232905
ID 537	 sum 41.24794695047031	 weight 0.8525677100857332	 Average 48.38084584076315
ID 538	 sum 46.7098168025128	 weight 0.9669960183607439	 Average 48.30404253545479
ID 539	 sum 20.334954413094366	 weight 0.4308191897429046	 Average 47.20067001943307
ID 540	 sum 53.781354098471894	 weight 1.0745802742554413	 Average 50.048707748461226
ID 541	 sum 64.265594295786	 weight 1.2938168063030753	 Average 49.671324396702765
ID 542	 sum 42.056872109708365	 weight 0.8487696832971698	 Average 49.550393866958466
ID 543	 sum 36.39922849729719	 weight 0.7737245654536533	 Average 47.044168070268576
ID 544	 sum 48.25094597842197	 weight 1.0198704754864727	 Average 47.31085675894924
ID 545	 sum 60.04425839965725	 weight 1.249790683351917	 Average 48.04345175515278
ID 546	 sum 56.0089257123539	 weight 1.1532114931748891	 Average 48.56778313764163
ID 547	 sum 46.941819023104856	 weight 0.9719584651117625	 Average 48.296116251950295
ID 548	 sum 56.534849364756454	 weight 1.1646842203095198	 Average 48.5409249811353
ID 549	 sum 43.78880320200921	 weight 0.9418402402961674	 Average 46.49281409789791
ID 550	 sum 65.83807598550659	 weight 1.3258898784031026	 Average 49.65576482475434
ID 551	 sum 60.87103837496839	 weight 1.2503846939917178	 Average 48.68184860824247
ID 552	 sum 45.55749781076146	 weight 0.9237571497403926	 Average 49.31761320988387
ID 553	 sum 15.681247543405604	 weight 0.3327130188830759	 Average 47.13145159166857
ID 554	 sum 44.49399697925601	 weight 0.9566866916884121	 Average 46.508430989805674
ID 555	 sum 49.933647342637414	 weight 1.0344336936830327	 Average 48.27148192055884
ID 556	 sum 69.95596803309553	 weight 1.4243125582591658	 Average 49.1156015071563
ID 557	 sum 42.88744275864804	 weight 0.879766139522992	 Average 48.748685397123324
ID 558	 sum 64.96953130842728	 weight 1.3940284119221409	 Average 46.60560054069827
ID 559	 sum 25.270639092882963	 weight 0.54103325870302	 Average 46.708106546836774
ID 560	 sum 50.80389981290914	 weight 1.0803030816325143	 Average 47.02745060778328
ID 561	 sum 44.68073747536336	 weight 0.9225226595459539	 Average 48.43321409292458
ID 562	 sum 57.24228739629447	 weight 1.2017616320811946	 Average 47.63198114185344
ID 563	 sum 20.259298786486895	 weight 0.4355688893091857	 Average 46.51227230351148
ID 564	 sum 51.25983017211534	 weight 1.0894468448780203	 Average 47.05124477904623
ID 565	 sum 31.638083437778775	 weight 0.6823601519947028	 Average 46.36566678944111
ID 566	 sum 38.6943903583122	 weight 0.7911331800766933	 Average 48.91008408288617
ID 567	 sum 34.9414587024308	 weight 0.716077682756102	 Average 48.79562587112767
ID 568	 sum 77.17620771989247	 weight 1.6618673511929418	 Average 46.439451177913156
ID 569	 sum 31.398124924674118	 weight 0.739347995815617	 Average 42.467315935626566
ID 570	 sum 26.792353163258262	 weight 0.5934800378906712	 Average 45.14448920385399
ID 571	 sum 42.43130204510787	 weight 0.9691795344542412	 Average 43.78064180750736
ID 572	 sum 43.15096677338417	 weight 0.9852042182591827	 Average 43.79900732624779
ID 573	 sum 37.835602633681646	 weight 0.8594349103699988	 Average 44.023813993537786
ID 574	 sum 52.94991191198796	 weight 1.1952986175467777	 Average 44.298480007165054
ID 575	 sum 40.095054259913994	 weight 0.9093329544556865	 Average 44.09281997694047
ID 576	 sum 60.377945985519354	 weight 1.3315098855067018	 Average 45.34547331771609
ID 577	 sum 55.62422579698603	 weight 1.2252294520128242	 Average 45.39902767241333
ID 578	 sum 86.82386080276818	 weight 1.9463332016063588	 Average 44.608939893287655
ID 579	 sum 43.60480133613932	 weight 1.0071869350864182	 Average 43.29365266478358
ID 580	 sum 62.90816476348333	 weight 1.3733469658264243	 Average 45.80646138874873
ID 581	 sum 83.33674009398993	 weight 1.845498552570945	 Average 45.15676264166903
ID 582	 sum 22.81013143815894	 weight 0.5034028902302391	 Average 45.31188016764539
ID 583	 sum 43.66354298734424	 weight 0.94180136767489	 Average 46.361732405571225
ID 584	 sum 40.575101170029654	 weight 0.8948186015395964	 Average 45.344498985847444
ID 585	 sum 38.48651869732547	 weight 0.8488324300551665	 Average 45.34053758387176
ID 586	 sum 34.6932023980599	 weight 0.7840934557134177	 Average 44.246259352456704
ID 587	 sum 15.565028009238791	 weight 0.33566607832999473	 Average 46.370571869156066
ID 588	 sum 32.42483092209058	 weight 0.7064964894023069	 Average 45.89524705143524
ID 589	 sum 33.40564047155392	 weight 0.7397384022598023	 Average 45.15872147438087
ID 590	 sum 57.553665497338976	 weight 1.2559859598942087	 Average 45.82349431850871
ID 591	 sum 54.97096623890358	 weight 1.184730607491953	 Average 46.399549307902014
ID 592	 sum 65.3409061562123	 weight 1.3913020441688757	 Average 46.963854060348986
ID 593	 sum 59.68362487156095	 weight 1.3123895682152629	 Average 45.47706436948105
ID 594	 sum 32.192808970349745	 weight 0.7072833956459861	 Average 45.51613846518615
ID 595	 sum 37.3350392594695	 weight 0.7779577962301287	 Average 47.9910856866397
ID 596	 sum 26.903687500897348	 weight 0.5894490767889788	 Average 45.642089470145685
ID 597	 sum 34.68994923472276	 weight 0.7450984486790804	 Average 46.557537861233676
ID 598	 sum 28.696975353879363	 weight 0.6225378534921402	 Average 46.0967557119668
ID 599	 sum 49.34464843603483	 weight 1.0192599864762613	 Average 48.412229549623426
ID 600	 sum 26.828433230853157	 weight 0.5717389482202518	 Average 46.924270795905265
ID 601	 sum 28.882576735545513	 weight 0.5891730285130555	 Average 49.02223173460409
ID 602	 sum 79.87240598180313	 weight 1.6133564170804846	 Average 49.50698130692009
ID 603	 sum 56.2363156460967	 weight 1.0230636301318277	 Average 54.968541535241876
ID 604	 sum 21.89242648443652	 weight 0.44197215742256457	 Average 49.53349688836941
ID 605	 sum 67.94326546498505	 weight 1.306154675346343	 Average 52.01777917073186
ID 606	 sum 62.64156591355518	 weight 1.14215211409691	 Average 54.84520418988616
ID 607	 sum 60.59192527284929	 weight 1.142021106143783	 Average 53.05674732881918
ID 608	 sum 54.62675568720604	 weight 1.0608065385386773	 Average 51.49549300710153
ID 609	 sum 39.922178789443166	 weight 0.7648103533458318	 Average 52.19879492320518
ID 610	 sum 35.6058246218346	 weight 0.7508891724428197	 Average 47.41821553505752
ID 611	 sum 31.488685806174413	 weight 0.632763925257879	 Average 49.763718425226905
ID 612	 sum 53.99571535882019	 weight 1.0915249556489262	 Average 49.468145532887995
ID 613	 sum 77.26118924391376	 weight 1.3372971894482686	 Average 57.774135662237924
ID 614	 sum 39.820469908425274	 weight 0.6392381380384776	 Average 62.29363916022852
ID 615	 sum 72.68825552053265	 weight 1.247887674109853	 Average 58.249037175868295
ID 616	 sum 67.35052122127134	 weight 1.2116930178072627	 Average 55.583815563410646
ID 617	 sum 69.89838937048029	 weight 1.2557753269600802	 Average 55.661540619440984
ID 618	 sum 70.38640644804332	 weight 1.329374492228385	 Average 52.94701143998708
ID 619	 sum 35.965103097086256	 weight 0.6793671188040524	 Average 52.93912834698076
ID 620	 sum 73.74720326212733	 weight 1.4506285613928782	 Average 50.8381023404889
ID 621	 sum 65.56947036109996	 weight 1.2992927065493036	 Average 50.46551098962228
ID 622	 sum 20.323758448865462	 weight 0.36462364100843025	 Average 55.739003627566674
ID 623	 sum 46.87667837487435	 weight 0.7559393028790694	 Average 62.01116702933675
ID 624	 sum 63.226509072435015	 weight 1.018403377221899	 Average 62.08395463584431
ID 625	 sum 73.95123971503892	 weight 1.1784261014653745	 Average 62.75424451569806
ID 626	 sum 51.53335756529506	 weight 0.8656791663464203	 Average 59.52939561060532
ID 627	 sum 59.1472770697895	 weight 0.9876328603066857	 Average 59.88791933413671
ID 628	 sum 70.72770299628056	 weight 1.2042706067015927	 Average 58.7307392563524
ID 629	 sum 42.68315628114552	 weight 0.7219647568439749	 Average 59.120830866775755
ID 630	 sum 29.427443804709647	 weight 0.573394098981018	 Average 51.32149747792195
ID 631	 sum 60.207188276233595	 weight 1.268165402251797	 Average 47.4758167738433
ID 632	 sum 36.087751993284854	 weight 0.6274351788918939	 Average 57.516303209231936
ID 633	 sum 41.49029930029277	 weight 0.6871895597989205	 Average 60.37678935697641
ID 634	 sum 87.88904645768919	 weight 1.436038467093453	 Average 61.20243187884579
ID 635	 sum 128.32910106702542	 weight 2.0609422268029522	 Average 62.267199632323816
ID 636	 sum 38.21367582452858	 weight 0.6253589146530787	 Average 61.10678992355586
ID 637	 sum 100.99967405435207	 weight 1.663489767945843	 Average 60.715536699135406
ID 638	 sum 102.08224078014007	 weight 1.7153353504029147	 Average 59.51153560507104
ID 639	 sum 66.6014374490955	 weight 1.106685454757125	 Average 60.181000087068064
ID 640	 sum 40.470202926309554	 weight 0.9142480232315515	 Average 44.26610930287969
ID 641	 sum 67.8657290365361	 weight 1.4583676383546564	 Average 46.53540523780603
ID 642	 sum 68.26366288528595	 weight 1.216673059060867	 Average 56.10682539315675
ID 643	 sum 57.96656307382676	 weight 0.9985994205553343	 Average 58.04786371855773
ID 644	 sum 48.8457474714226	 weight 0.7911461827280508	 Average 61.74048303309942
