Config: 1000 Ring of Cliques 10x100
MSE: 2549.7450250000325
Cycle No.: 1
ID 0	 sum 97.0	 weight 1.0	 Average 97.0
ID 480	 sum 42.37216972964356	 weight 0.9237372350915142	 Average 45.870371053566735
ID 481	 sum 38.329623669282874	 weight 0.8243270723319349	 Average 46.49807698399664
ID 482	 sum 40.876770615601814	 weight 0.8854879837170688	 Average 46.16298737788718
ID 483	 sum 30.323967270026042	 weight 0.6705906076821864	 Average 45.2197912148473
ID 484	 sum 26.213859160414113	 weight 0.5652895996763545	 Average 46.372441975621605
ID 485	 sum 31.666151277443205	 weight 0.6816705566657424	 Average 46.453746560995626
ID 486	 sum 57.44300248317282	 weight 1.2297728650397515	 Average 46.71025367055567
ID 487	 sum 40.15920354443579	 weight 0.863237666975347	 Average 46.5216070623372
ID 488	 sum 22.19525705992683	 weight 0.4988283361149002	 Average 44.49477997339424
ID 489	 sum 115.67604412657604	 weight 2.5660086579918038	 Average 45.080145683181684
ID 490	 sum 35.13744890934015	 weight 0.7508567216063209	 Average 46.796476475791536
ID 491	 sum 65.2922354847562	 weight 1.4001485339147353	 Average 46.632363569458484
ID 492	 sum 42.148945386057946	 weight 0.9261345349819595	 Average 45.5106075780653
ID 493	 sum 44.16739593844943	 weight 0.9621121018649128	 Average 45.906704481564496
ID 494	 sum 56.69939670379298	 weight 1.255307141351298	 Average 45.167748064237
ID 495	 sum 78.38104554838537	 weight 1.7161092582461928	 Average 45.67369191195217
ID 496	 sum 47.03801559001512	 weight 1.0264044760394373	 Average 45.82795251587328
ID 497	 sum 21.38040880786702	 weight 0.46438158200110924	 Average 46.040604616002945
ID 498	 sum 48.735440552224276	 weight 1.0568037824142964	 Average 46.11588391639445
ID 499	 sum 43.85044782678246	 weight 0.9440663056998726	 Average 46.448483080088785
ID 500	 sum 49.33666543001851	 weight 0.9552152970060049	 Average 51.649785744279555
ID 501	 sum 29.971921879287887	 weight 0.5880721099512637	 Average 50.96640594258381
ID 502	 sum 73.36644042911936	 weight 1.419498997829765	 Average 51.68474267420224
ID 503	 sum 25.846399092811616	 weight 0.49757917759630127	 Average 51.94429400697604
ID 504	 sum 57.76651497654184	 weight 1.1162369226526327	 Average 51.7511236228104
ID 505	 sum 71.6675509218354	 weight 1.3412821599536846	 Average 53.43212119089851
ID 506	 sum 40.149609200299885	 weight 0.7653677985781714	 Average 52.45792842981645
ID 507	 sum 41.4307059866434	 weight 0.7916073472645151	 Average 52.33744498432423
ID 508	 sum 56.85814339933968	 weight 1.0782574717502793	 Average 52.73150883623817
ID 509	 sum 71.16357374501885	 weight 1.350607072313276	 Average 52.69006449309657
ID 510	 sum 41.67219539121299	 weight 0.8023503053288775	 Average 51.93765754738743
ID 511	 sum 77.77113923060045	 weight 1.5108989252749163	 Average 51.47342282770475
ID 512	 sum 33.5769545202687	 weight 0.6333835410286859	 Average 53.01204143343536
ID 513	 sum 62.981068224405135	 weight 1.2114796727632928	 Average 51.986896388240766
ID 514	 sum 62.58916588784947	 weight 1.238529470041175	 Average 50.53506388166014
ID 515	 sum 129.3285908237093	 weight 2.4951531487849326	 Average 51.83192498091293
ID 516	 sum 58.32090422198543	 weight 1.128636493586927	 Average 51.673771451989275
ID 517	 sum 66.20333317500436	 weight 1.3205653095189296	 Average 50.13257026956256
ID 518	 sum 57.85260862580332	 weight 1.1490255456528615	 Average 50.34927973940928
ID 519	 sum 38.53381316808259	 weight 0.7287713899038688	 Average 52.87503557619836
ID 520	 sum 48.38465573978594	 weight 0.9266916594597817	 Average 52.21224907537417
ID 521	 sum 68.9590292765135	 weight 1.318534614806686	 Average 52.2997489046761
ID 522	 sum 46.04185927813226	 weight 0.8990920322828614	 Average 51.209284060974895
ID 523	 sum 43.85608117787015	 weight 0.8414336114039076	 Average 52.12066713700389
ID 524	 sum 42.15655598881338	 weight 0.8076721683736178	 Average 52.19513267827789
ID 525	 sum 24.279586038965117	 weight 0.46855663212098364	 Average 51.817826009761845
ID 526	 sum 67.94009254821114	 weight 1.3247586394393536	 Average 51.28488354449519
ID 527	 sum 56.82832276720248	 weight 1.1209926889339692	 Average 50.69464174761437
ID 528	 sum 67.04543170677033	 weight 1.2858119095509455	 Average 52.14248772216237
ID 529	 sum 37.57857520586178	 weight 0.7087556388446823	 Average 53.020495564758114
ID 530	 sum 39.3971421552924	 weight 0.7585173340561387	 Average 51.939672814882
ID 531	 sum 31.636983992516612	 weight 0.5945623710224165	 Average 53.21053859852126
ID 532	 sum 51.95308733145301	 weight 0.9961164806021348	 Average 52.15563475071539
ID 533	 sum 60.96283019687623	 weight 1.1766185141086294	 Average 51.811890996003775
ID 534	 sum 33.167886164562624	 weight 0.6358084909751932	 Average 52.16647250761032
ID 535	 sum 63.27013283901674	 weight 1.2060994543291974	 Average 52.4584706608677
ID 536	 sum 85.43093605032533	 weight 1.6699792731193703	 Average 51.1568840556614
ID 537	 sum 33.64546426200082	 weight 0.6612733999719905	 Average 50.87980896165782
ID 538	 sum 28.07297504584275	 weight 0.540101027536364	 Average 51.977266501224435
ID 539	 sum 40.953610361836695	 weight 0.7836449979422913	 Average 52.26041188213209
ID 540	 sum 81.86372118862988	 weight 1.5568715225255607	 Average 52.582194486948005
ID 541	 sum 45.46488544040256	 weight 0.9003067600579908	 Average 50.49932695992871
ID 542	 sum 46.75589465490708	 weight 0.8972085884857226	 Average 52.112624929081484
ID 543	 sum 128.5939240242915	 weight 2.471041567453141	 Average 52.040372658251556
ID 544	 sum 47.725192943664936	 weight 0.9052464085421374	 Average 52.720665327492895
ID 545	 sum 46.83165668220677	 weight 0.9170159978939464	 Average 51.06961796714793
ID 546	 sum 50.23387912487857	 weight 0.9630227006287659	 Average 52.1627154708611
ID 547	 sum 121.63338915690144	 weight 2.3218675024341695	 Average 52.3860164412418
ID 548	 sum 68.93629468192358	 weight 1.326233651656252	 Average 51.97899675960813
ID 549	 sum 46.654580269151396	 weight 0.9025215773271293	 Average 51.69358987219084
ID 550	 sum 27.621431001532013	 weight 0.5359450975493221	 Average 51.5377995392337
ID 551	 sum 31.295416171092427	 weight 0.5969472248451908	 Average 52.42576708386309
ID 552	 sum 45.062313856378665	 weight 0.8692397077060696	 Average 51.841066919616985
ID 553	 sum 57.278142763212955	 weight 1.102726312241506	 Average 51.942301663940505
ID 554	 sum 69.9959659949339	 weight 1.3385924089329468	 Average 52.29072384381059
ID 555	 sum 47.039867643953976	 weight 0.9332137139357939	 Average 50.40631844721301
ID 556	 sum 39.97056622289335	 weight 0.7825534280085129	 Average 51.07710833829296
ID 557	 sum 20.27126739562504	 weight 0.37886932366319015	 Average 53.504641652238725
ID 558	 sum 46.83518527698312	 weight 0.8987160678379867	 Average 52.113439330903546
ID 559	 sum 21.755692403629993	 weight 0.4198646868945522	 Average 51.81596138637369
ID 560	 sum 44.53397257274678	 weight 0.8428826685716139	 Average 52.83531650759412
ID 561	 sum 10.964781380036097	 weight 0.22068191160530568	 Average 49.68590900937474
ID 562	 sum 43.513241592278646	 weight 0.8398044624605203	 Average 51.81353938604992
ID 563	 sum 14.680421607966709	 weight 0.29338416187571187	 Average 50.038221266306344
ID 564	 sum 29.93382795186971	 weight 0.5631989924785741	 Average 53.149647551985794
ID 565	 sum 12.674183307223847	 weight 0.22598933090398343	 Average 56.08310470465862
ID 566	 sum 43.09720571492154	 weight 0.8396731147564278	 Average 51.32617081282062
ID 567	 sum 43.82350195308912	 weight 0.849267463482246	 Average 51.601531716992774
ID 568	 sum 61.8824426745864	 weight 1.2120433000478235	 Average 51.05629697564824
ID 569	 sum 66.9701799755332	 weight 1.2572295812912926	 Average 53.2680593680818
ID 570	 sum 25.470136202678198	 weight 0.4883134984325338	 Average 52.159394086864864
ID 571	 sum 28.994342012758608	 weight 0.5657089462145717	 Average 51.253108522984434
ID 572	 sum 24.23655486118647	 weight 0.45866688104323394	 Average 52.84130130795716
ID 573	 sum 48.86539547928636	 weight 0.9370498467052353	 Average 52.148128139716555
ID 574	 sum 47.48033953882539	 weight 0.9029574647754308	 Average 52.583140835580714
ID 575	 sum 39.02754457279768	 weight 0.7725980573202287	 Average 50.51468121491979
ID 576	 sum 50.350745014666856	 weight 0.9531395042220585	 Average 52.82620727777153
ID 577	 sum 39.93712840230331	 weight 0.7651105025327136	 Average 52.19785674108653
ID 578	 sum 42.36044244451146	 weight 0.840709331227638	 Average 50.38654963262394
ID 579	 sum 39.57001411586002	 weight 0.7627670731227721	 Average 51.876930074944354
ID 580	 sum 56.57901369699237	 weight 1.0943033904401362	 Average 51.70322434460877
ID 581	 sum 95.31258936893792	 weight 1.8281687103083102	 Average 52.135554465793255
ID 582	 sum 36.86672608857152	 weight 0.6959951496965247	 Average 52.96980317268956
ID 583	 sum 77.5672500298179	 weight 1.4923307750955326	 Average 51.97725016751221
ID 584	 sum 41.911805667282906	 weight 0.8193755606102426	 Average 51.15091013462549
ID 585	 sum 37.77980984459991	 weight 0.722014904317495	 Average 52.32552627194357
ID 586	 sum 41.04172945196386	 weight 0.7648384500601092	 Average 53.660651407808224
ID 587	 sum 97.05050874930235	 weight 1.892096535833868	 Average 51.29257778939441
ID 588	 sum 76.53065788387156	 weight 1.4656207757404498	 Average 52.217230507808075
ID 589	 sum 24.548129664246723	 weight 0.4705296782729627	 Average 52.17126739879288
ID 590	 sum 64.16798441192252	 weight 1.2592865701593559	 Average 50.95582366434862
ID 591	 sum 47.95584669594202	 weight 0.9018375000233234	 Average 53.17570703669096
ID 592	 sum 90.1048880733286	 weight 1.7185962736655653	 Average 52.42935147365669
ID 593	 sum 29.284686926292853	 weight 0.5600336026612764	 Average 52.29094609168484
ID 594	 sum 102.06864134039789	 weight 1.9574455365188383	 Average 52.143796308079594
ID 595	 sum 55.28585213680816	 weight 1.0627444918193512	 Average 52.02177246024798
ID 596	 sum 43.56582072222675	 weight 0.8371091819103853	 Average 52.04317628293628
ID 597	 sum 43.3934908365395	 weight 0.8519064560998029	 Average 50.936919805965
ID 598	 sum 64.43289737313442	 weight 1.2863608847499803	 Average 50.08928531409576
ID 599	 sum 59.47318927408317	 weight 1.1649534131049553	 Average 51.05198938004656
ID 600	 sum 53.07625010409746	 weight 1.038455935459169	 Average 51.11073883036645
ID 601	 sum 57.97799156031981	 weight 1.164455496286986	 Average 49.789787368594155
ID 602	 sum 37.97898673045782	 weight 0.7595673872969932	 Average 50.000812785828465
ID 603	 sum 67.63888373800104	 weight 1.3500930370301156	 Average 50.099424175085396
ID 604	 sum 65.18834811338573	 weight 1.2790222253367733	 Average 50.967330216815654
ID 605	 sum 32.93552831076791	 weight 0.6709210194612563	 Average 49.09002305102149
ID 606	 sum 41.59129837475687	 weight 0.8371925708577138	 Average 49.67948811603295
ID 607	 sum 41.92192683184588	 weight 0.8173381838909719	 Average 51.29079695295138
ID 608	 sum 158.6266803009494	 weight 3.097689418463059	 Average 51.20806474512644
ID 609	 sum 18.134096335328657	 weight 0.34920428198878495	 Average 51.92976509924655
ID 610	 sum 33.429818489657286	 weight 0.6508052863138623	 Average 51.366851487950534
ID 611	 sum 38.40854000096785	 weight 0.7792120807161056	 Average 49.2915099130264
ID 612	 sum 42.35466528433341	 weight 0.8482750943658774	 Average 49.93034166115105
ID 613	 sum 44.97210017870156	 weight 0.8665211331228387	 Average 51.899599974702845
ID 614	 sum 84.95291584061988	 weight 1.6959091974580238	 Average 50.092844574435176
ID 615	 sum 43.17823504506807	 weight 0.8623395067379798	 Average 50.07103896747212
ID 616	 sum 21.646005419612095	 weight 0.4247266532713058	 Average 50.964556269053155
ID 617	 sum 65.9945740907771	 weight 1.272240441648939	 Average 51.87272148434627
ID 618	 sum 32.48961904486512	 weight 0.6495450255049926	 Average 50.019040665588776
ID 619	 sum 52.65414279880183	 weight 1.0229605410924283	 Average 51.47231069399023
ID 620	 sum 47.129157186202065	 weight 0.9393884502614968	 Average 50.17004112950586
ID 621	 sum 40.20757064023953	 weight 0.8021146383403258	 Average 50.12696280351392
ID 622	 sum 134.67268164510423	 weight 2.6374838343351246	 Average 51.061045338711416
ID 623	 sum 60.383798760412795	 weight 1.194526050011208	 Average 50.55042437948191
ID 624	 sum 67.66927638908145	 weight 1.372928935793583	 Average 49.28825857251462
ID 625	 sum 61.154786990967644	 weight 1.177067412143981	 Average 51.955212046501785
ID 626	 sum 39.083798695003054	 weight 0.7850502882801782	 Average 49.78508928469351
ID 627	 sum 61.33970690315151	 weight 1.20667401349103	 Average 50.83370174326497
ID 628	 sum 40.66579227463209	 weight 0.8078731782805936	 Average 50.33685158502427
ID 629	 sum 40.944015433438366	 weight 0.8195376691569681	 Average 49.95989443115671
ID 630	 sum 39.343864950381516	 weight 0.7690716273652729	 Average 51.157608147849444
ID 631	 sum 26.328889769618236	 weight 0.5347690105743477	 Average 49.234135204171096
ID 632	 sum 68.03164860923987	 weight 1.314359405998994	 Average 51.76030870911722
ID 633	 sum 63.39377330575952	 weight 1.2520107305916572	 Average 50.63357026964282
ID 634	 sum 21.40869328895223	 weight 0.4126781677434474	 Average 51.87745551458764
ID 635	 sum 39.732715345259706	 weight 0.7931433781544042	 Average 50.09524940839233
ID 636	 sum 33.698547427958424	 weight 0.6655836553796002	 Average 50.63007054874153
ID 637	 sum 78.43764480465234	 weight 1.5433747769579476	 Average 50.82216320734231
ID 638	 sum 145.80440570099748	 weight 2.8335058289202157	 Average 51.45724572465771
ID 639	 sum 49.708867012620466	 weight 0.9610884503441747	 Average 51.721427923537384
ID 640	 sum 35.37084858333132	 weight 0.6970993171765154	 Average 50.740041930603304
ID 641	 sum 14.990601715642564	 weight 0.29489733562984033	 Average 50.833289773967294
ID 642	 sum 20.93201922452008	 weight 0.4085437607470854	 Average 51.23568448638806
ID 643	 sum 71.80062134228618	 weight 1.4153620866689174	 Average 50.72950732435567
ID 644	 sum 27.492002531661253	 weight 0.5590731064282327	 Average 49.174253269487856
ID 645	 sum 78.45598343533908	 weight 1.543135632417711	 Average 50.84192328085769
ID 646	 sum 51.093012864540626	 weight 0.9770393485656654	 Average 52.293710524092305
ID 647	 sum 140.07651658695258	 weight 2.7982506104631955	 Average 50.05860306549371
ID 648	 sum 29.07274800116143	 weight 0.5562379103225826	 Average 52.26675036280983
ID 649	 sum 75.51301854106134	 weight 1.516402708558552	 Average 49.79747010135705
ID 650	 sum 36.19104364225076	 weight 0.7237287291992075	 Average 50.00636589664678
ID 651	 sum 46.67139959972155	 weight 0.8974622722358859	 Average 52.00374549834514
ID 652	 sum 30.961190284760406	 weight 0.6106406196416323	 Average 50.702801760765034
ID 653	 sum 43.79924183849445	 weight 0.8415955261732815	 Average 52.0431020322182
ID 654	 sum 48.82162641559282	 weight 0.9689606042904675	 Average 50.38556387062094
ID 655	 sum 80.2899455148987	 weight 1.5922850027463726	 Average 50.424355800886545
ID 656	 sum 59.53483273579161	 weight 1.1653205785764422	 Average 51.08880236931838
ID 657	 sum 42.43433828900707	 weight 0.8248342880507175	 Average 51.445895137664145
ID 658	 sum 34.52237596299913	 weight 0.6819377757884839	 Average 50.62393841297759
ID 659	 sum 19.55073404382777	 weight 0.38688875551576984	 Average 50.53321856760675
ID 660	 sum 41.11443244410805	 weight 0.8252279617386316	 Average 49.82190903648745
ID 661	 sum 34.44983985555517	 weight 0.6856131714034637	 Average 50.24675909454258
ID 662	 sum 65.15062366229188	 weight 1.2864926286443599	 Average 50.642049718500346
ID 663	 sum 44.815011167800954	 weight 0.9092761866774907	 Average 49.286467439068986
ID 664	 sum 35.72438286225328	 weight 0.7104303961929577	 Average 50.28554951152498
ID 665	 sum 44.23435214855052	 weight 0.8606742731206865	 Average 51.39499753857269
ID 666	 sum 40.8747726465547	 weight 0.8042197124130606	 Average 50.8253801985405
ID 667	 sum 21.543701780342758	 weight 0.4354201642574105	 Average 49.47796071200463
ID 668	 sum 43.93515123553074	 weight 0.8552032038126571	 Average 51.37393199611455
ID 669	 sum 136.8100249556553	 weight 2.693955514099372	 Average 50.7840698332366
ID 670	 sum 41.56000507119262	 weight 0.8293657777469672	 Average 50.110585927590854
ID 671	 sum 72.98928625716431	 weight 1.4310518796595473	 Average 51.003941432597635
ID 672	 sum 28.96822013421705	 weight 0.5852863546824094	 Average 49.494097893219994
ID 673	 sum 36.39239603992351	 weight 0.7371023308396831	 Average 49.37224387618809
ID 674	 sum 58.546356754695424	 weight 1.1347275049238377	 Average 51.59508031721239
ID 675	 sum 28.56352713125724	 weight 0.55307193457835	 Average 51.64522975304008
ID 676	 sum 53.410435458315405	 weight 1.0525674125905118	 Average 50.74300687959268
ID 677	 sum 31.54259588899337	 weight 0.6137828946839634	 Average 51.39047725537324
ID 678	 sum 21.306878054374202	 weight 0.42189697635408174	 Average 50.50256164076456
ID 679	 sum 61.31673284585584	 weight 1.1873572765292781	 Average 51.64135012932974
ID 680	 sum 77.53275807217155	 weight 1.526483461844851	 Average 50.791744562019915
ID 681	 sum 57.041942612761815	 weight 1.1054279933348607	 Average 51.601680938689995
ID 682	 sum 36.268106584588196	 weight 0.7269739968884628	 Average 49.8891387309864
ID 683	 sum 89.13202958430118	 weight 1.814185205153477	 Average 49.13061209578146
ID 684	 sum 31.94677835775828	 weight 0.623836168761007	 Average 51.210205431351255
ID 685	 sum 77.33144904347277	 weight 1.49607257370323	 Average 51.68963752343521
ID 686	 sum 34.02537323144565	 weight 0.6817047634046263	 Average 49.91218348176609
ID 687	 sum 40.503156231538746	 weight 0.810196746574998	 Average 49.99175373483121
ID 688	 sum 45.50409360794046	 weight 0.9116284725292121	 Average 49.91517375679854
ID 689	 sum 42.82275838948735	 weight 0.8251140603901428	 Average 51.89919848080064
ID 690	 sum 40.43713643977999	 weight 0.7883956464044459	 Average 51.29041062593057
ID 691	 sum 26.502707866150658	 weight 0.5433370682830183	 Average 48.77765463324819
ID 692	 sum 45.50770833793818	 weight 0.8865932033069612	 Average 51.32873584886061
ID 693	 sum 40.7799958104263	 weight 0.7938636861416538	 Average 51.36901526334545
ID 694	 sum 46.00783025503486	 weight 0.9063262033833177	 Average 50.762992489114325
ID 695	 sum 38.20198134859675	 weight 0.7636595348002906	 Average 50.024886232301405
ID 696	 sum 28.993314671091255	 weight 0.5681524798267227	 Average 51.03086882580139
ID 697	 sum 20.51018703733844	 weight 0.3972047212912058	 Average 51.6363123043083
ID 698	 sum 80.65532580879324	 weight 1.564551208419346	 Average 51.55173277471607
ID 699	 sum 47.1822974339238	 weight 0.9351692629841619	 Average 50.45321665445166
ID 700	 sum 79.25662340055416	 weight 1.6503837440426432	 Average 48.023148365733235
ID 701	 sum 22.221109442063323	 weight 0.4518395868832519	 Average 49.17920006819788
ID 702	 sum 66.21586862661641	 weight 1.3666588289327026	 Average 48.4509134429168
ID 703	 sum 87.860345085304	 weight 1.8180027207649851	 Average 48.327950272997306
ID 704	 sum 26.785923339197875	 weight 0.5421511773541701	 Average 49.40674199015801
ID 705	 sum 70.2755754743304	 weight 1.4372039359375093	 Average 48.89742764897774
ID 706	 sum 62.582411273909216	 weight 1.2915630957730349	 Average 48.45478434520613
ID 707	 sum 43.916895791109276	 weight 0.9050603079850967	 Average 48.52372311949011
ID 708	 sum 71.30094230665313	 weight 1.475887789077953	 Average 48.31054422585726
ID 709	 sum 64.99309717383544	 weight 1.3349323260176305	 Average 48.68643593920811
ID 710	 sum 37.43068806152823	 weight 0.7802568777519046	 Average 47.97226289036305
ID 711	 sum 101.9572311667791	 weight 2.0948840944356313	 Average 48.66962875778896
ID 712	 sum 38.33428688062773	 weight 0.7919295971134283	 Average 48.40618032253832
ID 713	 sum 28.154959818402524	 weight 0.5849166540063271	 Average 48.13499432023006
ID 714	 sum 51.96666749912735	 weight 1.07946389028948	 Average 48.14118190205644
ID 715	 sum 51.461459409372495	 weight 1.05423603563946	 Average 48.81398251403719
ID 716	 sum 28.660026039872577	 weight 0.586715961077296	 Average 48.8482126636688
ID 717	 sum 25.542101149068444	 weight 0.5201007172175067	 Average 49.10991333700989
ID 718	 sum 55.07240522897083	 weight 1.1451162616386616	 Average 48.09328718305179
ID 719	 sum 29.26101470983148	 weight 0.6108496241852649	 Average 47.90215717797821
ID 720	 sum 13.227557827850289	 weight 0.2739884390766519	 Average 48.27779548811439
ID 721	 sum 64.56321472562668	 weight 1.32711159192593	 Average 48.64942414671497
ID 722	 sum 58.99367014477351	 weight 1.2224376287802325	 Average 48.25904304306987
ID 723	 sum 13.341269407995584	 weight 0.28112206978324156	 Average 47.45721109083444
ID 724	 sum 36.86203498330509	 weight 0.7405940016279869	 Average 49.773607269670435
ID 725	 sum 48.630236909699256	 weight 0.9933928681586086	 Average 48.9536803297593
ID 726	 sum 54.3515278585121	 weight 1.105567753640245	 Average 49.161643580460506
ID 727	 sum 62.44332046643346	 weight 1.2827243490994689	 Average 48.68023321633485
ID 728	 sum 39.82963184629542	 weight 0.8121430529565081	 Average 49.042630730264186
ID 729	 sum 32.47915361057935	 weight 0.6603983042704082	 Average 49.1811584017641
ID 730	 sum 47.80364957940641	 weight 0.9907848218065278	 Average 48.24826594763995
ID 731	 sum 40.834665564302135	 weight 0.8439026071651997	 Average 48.387888860151925
ID 732	 sum 32.2745027486273	 weight 0.6603509392309441	 Average 48.87477374714531
ID 733	 sum 20.565539334951467	 weight 0.43011962719587815	 Average 47.8135338045986
ID 734	 sum 34.25434428668596	 weight 0.7173395832786134	 Average 47.751922639101934
ID 735	 sum 30.354993662085693	 weight 0.617712994667635	 Average 49.140934259313134
ID 736	 sum 43.2652002551755	 weight 0.9054859461738574	 Average 47.781194659059224
ID 737	 sum 48.600974944269986	 weight 1.012777652095351	 Average 47.98780348649942
ID 738	 sum 24.026451646557003	 weight 0.49485696417711156	 Average 48.55231589295736
ID 739	 sum 48.20677601883229	 weight 0.995741425906119	 Average 48.412946137060025
ID 740	 sum 35.59094186126871	 weight 0.7399122143116929	 Average 48.10157363651223
ID 741	 sum 52.92924412566823	 weight 1.1038123772539115	 Average 47.951305146031025
ID 742	 sum 34.33535004397689	 weight 0.7042899310937845	 Average 48.75172642416314
ID 743	 sum 37.22971812522391	 weight 0.7538688626477188	 Average 49.38487311236951
ID 744	 sum 66.61939618190829	 weight 1.3583188979896217	 Average 49.04547546272694
ID 745	 sum 18.24598944204825	 weight 0.3653541497961811	 Average 49.94055617604748
ID 746	 sum 33.20160225484177	 weight 0.6861537865024443	 Average 48.387989555638036
ID 747	 sum 37.43040234354367	 weight 0.7733763978133221	 Average 48.39868717144201
ID 748	 sum 38.19308213078645	 weight 0.7913166497776419	 Average 48.26523256084478
ID 749	 sum 32.18667864051025	 weight 0.6693860049598152	 Average 48.08388344247277
ID 750	 sum 86.26975903972465	 weight 1.7921905668342013	 Average 48.13648762369901
ID 751	 sum 53.95357712034197	 weight 1.1054975672353138	 Average 48.804790457632485
ID 752	 sum 20.637986814576273	 weight 0.41139423960170485	 Average 50.16595962684634
ID 753	 sum 51.314660000248836	 weight 1.0661650176439805	 Average 48.130129155470094
ID 754	 sum 22.67443439499341	 weight 0.4820444063414272	 Average 47.03806142485001
ID 755	 sum 134.26164192210172	 weight 2.7572435437530816	 Average 48.69415406785161
ID 756	 sum 42.64619528060096	 weight 0.8751574735288263	 Average 48.72973901330258
ID 757	 sum 58.426008135231015	 weight 1.193613850584036	 Average 48.94883559422768
ID 758	 sum 100.69658405808546	 weight 2.047569009145848	 Average 49.178603313639464
ID 759	 sum 57.97175527627577	 weight 1.2138111696596496	 Average 47.760110242296534
ID 760	 sum 24.283789151218052	 weight 0.5090884141602423	 Average 47.70053388717349
ID 761	 sum 33.96878681306206	 weight 0.7051536935921769	 Average 48.17217455108132
ID 762	 sum 36.5267122648801	 weight 0.7429525171242906	 Average 49.16426207998088
ID 763	 sum 105.00283076240532	 weight 2.1751970009718744	 Average 48.27279125315557
ID 764	 sum 35.16974701803852	 weight 0.7298309049940845	 Average 48.18889797263872
ID 765	 sum 29.696231275891506	 weight 0.5958884351888449	 Average 49.83522002147999
ID 766	 sum 35.54144223365133	 weight 0.7233787148737469	 Average 49.13255187478728
ID 767	 sum 78.98253431619581	 weight 1.616282720414419	 Average 48.866781361087924
ID 768	 sum 109.62561636447626	 weight 2.2582504972337913	 Average 48.54448897443417
ID 769	 sum 25.21503343684193	 weight 0.522534806365339	 Average 48.25522267546789
ID 770	 sum 33.27416624577167	 weight 0.6898905441161585	 Average 48.231080320720004
ID 771	 sum 34.28844324971983	 weight 0.7184127339298249	 Average 47.728056074614564
ID 772	 sum 83.85421982161374	 weight 1.718025007890435	 Average 48.80849780212363
ID 773	 sum 89.04422547669495	 weight 1.8407152557462747	 Average 48.3747962639632
ID 774	 sum 31.71479378441795	 weight 0.6458636846884357	 Average 49.10446977633856
ID 775	 sum 23.282287456819688	 weight 0.48460226280755103	 Average 48.04411626543669
ID 776	 sum 14.686805611621065	 weight 0.30780776666263354	 Average 47.71421387725489
ID 777	 sum 28.54490629080672	 weight 0.5827922481287935	 Average 48.97955726497321
ID 778	 sum 81.92523399216975	 weight 1.7179570582930117	 Average 47.68759125654276
ID 779	 sum 91.47546522509417	 weight 1.9104598708290137	 Average 47.88138532603663
ID 780	 sum 45.279304241738835	 weight 0.9368306793027501	 Average 48.3324310807569
ID 781	 sum 43.7349849303984	 weight 0.8913307994593597	 Average 49.067063493066804
ID 782	 sum 38.05262652043381	 weight 0.7723284855685045	 Average 49.27000263679721
ID 783	 sum 28.887790613998607	 weight 0.5989348607946323	 Average 48.23194057475958
ID 784	 sum 35.113075590049576	 weight 0.705718276295782	 Average 49.755088920685566
ID 785	 sum 69.9003933141261	 weight 1.4587131056713636	 Average 47.91921937381572
ID 786	 sum 29.031471070789156	 weight 0.5967425102938069	 Average 48.649912768063864
ID 787	 sum 27.46081503408926	 weight 0.570763315083068	 Average 48.112438743707024
ID 788	 sum 37.960364131041665	 weight 0.8018667022687138	 Average 47.33999307321375
ID 789	 sum 43.1823249931268	 weight 0.8926651430214103	 Average 48.37460645877497
ID 790	 sum 36.585576183088094	 weight 0.7698093814479822	 Average 47.52550055219127
ID 791	 sum 65.54616391934906	 weight 1.3398497531179958	 Average 48.920532893195706
ID 792	 sum 44.21734217846133	 weight 0.9215962963190212	 Average 47.97907972837055
ID 793	 sum 47.43657808863367	 weight 0.984764620395775	 Average 48.17047353871121
ID 794	 sum 51.71877018672309	 weight 1.0678014707600814	 Average 48.43481827189158
ID 795	 sum 43.521211716496616	 weight 0.9107653559214364	 Average 47.78531751733737
ID 796	 sum 86.0361692473666	 weight 1.7748036269498715	 Average 48.476444346254794
ID 797	 sum 38.916229895715645	 weight 0.7947140895477957	 Average 48.968843521900524
ID 798	 sum 71.27317896399478	 weight 1.4873636477539731	 Average 47.919134686142456
ID 799	 sum 83.06900349791371	 weight 1.746371778401071	 Average 47.566620421437044
ID 800	 sum 34.79644457980602	 weight 0.7323392350519962	 Average 47.514106734067674
ID 801	 sum 22.314381078398274	 weight 0.4747421324302139	 Average 47.00316140926978
ID 802	 sum 72.73290977446628	 weight 1.565180377646238	 Average 46.46934680068252
ID 803	 sum 25.285805952912003	 weight 0.5409761995543176	 Average 46.74106915192142
ID 804	 sum 30.60485353697475	 weight 0.6702346779780133	 Average 45.66289173413783
ID 805	 sum 60.480883938615385	 weight 1.2699237707841873	 Average 47.625601890472524
ID 806	 sum 32.05879441437897	 weight 0.667582507349336	 Average 48.02222056666785
ID 807	 sum 80.62447093299059	 weight 1.7367793087638783	 Average 46.42182833832447
ID 808	 sum 26.448010913236644	 weight 0.5568845427085343	 Average 47.492808445716136
ID 809	 sum 50.11163361977156	 weight 1.074217141861778	 Average 46.649445132592696
ID 810	 sum 36.93326505102673	 weight 0.7997610673734352	 Average 46.180373811296505
ID 811	 sum 54.49245398864607	 weight 1.1845942037379193	 Average 46.000945992052166
ID 812	 sum 70.49614548451615	 weight 1.5214557293707451	 Average 46.33466759737561
